Gene,RRquadrant,Sample
Gm32633,upup,neuron_cluster_8
Gm39027,upup,neuron_cluster_8
Gm30075,upup,neuron_cluster_8
Fes,upup,neuron_cluster_8
5930435M05Rik,upup,neuron_cluster_8
Gm34280,upup,neuron_cluster_8
P2ry6,upup,neuron_cluster_8
Trim5,upup,neuron_cluster_8
Trim30d,upup,neuron_cluster_8
Tmc5,upup,neuron_cluster_8
Gm44763,upup,neuron_cluster_8
1700120G07Rik,upup,neuron_cluster_8
Cracr2b,upup,neuron_cluster_8
Adam5,upup,neuron_cluster_8
5830408C22Rik,upup,neuron_cluster_8
Gm31045,upup,neuron_cluster_8
Eif4ebp1,upup,neuron_cluster_8
Gm16675,upup,neuron_cluster_8
Gm45600,upup,neuron_cluster_8
Sh2d4a,upup,neuron_cluster_8
Ednra,upup,neuron_cluster_8
Gm10643,upup,neuron_cluster_8
Gm27246,upup,neuron_cluster_8
Gm10637,upup,neuron_cluster_8
Crnde,upup,neuron_cluster_8
Nlrc5,upup,neuron_cluster_8
Adgrg3,upup,neuron_cluster_8
Cdh5,upup,neuron_cluster_8
Lrrc36,upup,neuron_cluster_8
Dpep2.1,upup,neuron_cluster_8
Gm15655,upup,neuron_cluster_8
Crispld2,upup,neuron_cluster_8
Gm26747,upup,neuron_cluster_8
Cdt1,upup,neuron_cluster_8
Fanca,upup,neuron_cluster_8
Capn9,upup,neuron_cluster_8
Casp1,upup,neuron_cluster_8
Rab3d,upup,neuron_cluster_8
Gm27201,upup,neuron_cluster_8
Gm27164,upup,neuron_cluster_8
Robo3,upup,neuron_cluster_8
Vsig2,upup,neuron_cluster_8
Il10ra,upup,neuron_cluster_8
A830035O19Rik,upup,neuron_cluster_8
4931429L15Rik,upup,neuron_cluster_8
4930550C14Rik,upup,neuron_cluster_8
Ccdc33,upup,neuron_cluster_8
Skor1,upup,neuron_cluster_8
Gm19299,upup,neuron_cluster_8
Tbx18,upup,neuron_cluster_8
Bcl2a1b,upup,neuron_cluster_8
Gm31409,upup,neuron_cluster_8
Bfsp2,upup,neuron_cluster_8
Col6a6,upup,neuron_cluster_8
Fbxw15,upup,neuron_cluster_8
Gm10030,upup,neuron_cluster_8
Topaz1,upup,neuron_cluster_8
Gm26740,upup,neuron_cluster_8
Gm48084,upup,neuron_cluster_8
Gm48045,upup,neuron_cluster_8
Calhm6,upup,neuron_cluster_8
Frk,upup,neuron_cluster_8
4930547M16Rik,upup,neuron_cluster_8
1700120B22Rik,upup,neuron_cluster_8
Gm867,upup,neuron_cluster_8
Gna15,upup,neuron_cluster_8
Gm16268,upup,neuron_cluster_8
Igf1,upup,neuron_cluster_8
Gm20757,upup,neuron_cluster_8
Gm47719,upup,neuron_cluster_8
Gpr182,upup,neuron_cluster_8
Irgm1,upup,neuron_cluster_8
Irgm2,upup,neuron_cluster_8
Grap,upup,neuron_cluster_8
Usp43,upup,neuron_cluster_8
9130017K11Rik,upup,neuron_cluster_8
Cfap52,upup,neuron_cluster_8
Acap1,upup,neuron_cluster_8
Spns3,upup,neuron_cluster_8
Trpv3,upup,neuron_cluster_8
Hic1,upup,neuron_cluster_8
Gemin4,upup,neuron_cluster_8
Trarg1,upup,neuron_cluster_8
Ccl12,upup,neuron_cluster_8
Slfn2,upup,neuron_cluster_8
Wfdc18,upup,neuron_cluster_8
Lpo,upup,neuron_cluster_8
4930405D11Rik,upup,neuron_cluster_8
Abi3,upup,neuron_cluster_8
B4galnt2,upup,neuron_cluster_8
Ttll6,upup,neuron_cluster_8
Lrrc46,upup,neuron_cluster_8
Erbb2,upup,neuron_cluster_8
Top2a,upup,neuron_cluster_8
Krt26,upup,neuron_cluster_8
Gm11940,upup,neuron_cluster_8
Prr29,upup,neuron_cluster_8
Cd300a,upup,neuron_cluster_8
Rab37,upup,neuron_cluster_8
6030468B19Rik,upup,neuron_cluster_8
Card14,upup,neuron_cluster_8
Gm11769,upup,neuron_cluster_8
Fscn2,upup,neuron_cluster_8
5033421B08Rik,upup,neuron_cluster_8
Slc7a15,upup,neuron_cluster_8
Gm47391,upup,neuron_cluster_8
Mycn,upup,neuron_cluster_8
Gm48605,upup,neuron_cluster_8
Rsad2,upup,neuron_cluster_8
Cdhr3,upup,neuron_cluster_8
Gm20682,upup,neuron_cluster_8
Efcab11,upup,neuron_cluster_8
Asb2,upup,neuron_cluster_8
Edaradd,upup,neuron_cluster_8
9330199G10Rik,upup,neuron_cluster_8
Aoah,upup,neuron_cluster_8
Agtr1a,upup,neuron_cluster_8
1700018A04Rik,upup,neuron_cluster_8
Syk,upup,neuron_cluster_8
Tifab,upup,neuron_cluster_8
4930455J16Rik,upup,neuron_cluster_8
Hsd17b3,upup,neuron_cluster_8
Slc35d2,upup,neuron_cluster_8
Gcnt4,upup,neuron_cluster_8
Gm48370,upup,neuron_cluster_8
Gm48371,upup,neuron_cluster_8
Gm47782,upup,neuron_cluster_8
Sema3g,upup,neuron_cluster_8
Bmp4,upup,neuron_cluster_8
Olfr1511,upup,neuron_cluster_8
Olfr1510,upup,neuron_cluster_8
Olfr1508,upup,neuron_cluster_8
Slc7a7,upup,neuron_cluster_8
Gjb2,upup,neuron_cluster_8
Gm4491,upup,neuron_cluster_8
Ebf2,upup,neuron_cluster_8
4930438E09Rik,upup,neuron_cluster_8
Gm19301,upup,neuron_cluster_8
Fam216b,upup,neuron_cluster_8
4930452G13Rik,upup,neuron_cluster_8
Dct,upup,neuron_cluster_8
Gm4675,upup,neuron_cluster_8
Fer1l6,upup,neuron_cluster_8
Mafa,upup,neuron_cluster_8
Gsdmd,upup,neuron_cluster_8
Gm36738,upup,neuron_cluster_8
Fam83f,upup,neuron_cluster_8
Dnajb7,upup,neuron_cluster_8
Gm49463,upup,neuron_cluster_8
A4galt,upup,neuron_cluster_8
Arhgap8,upup,neuron_cluster_8
Celsr1,upup,neuron_cluster_8
Prph,upup,neuron_cluster_8
Fam186a,upup,neuron_cluster_8
Smagp,upup,neuron_cluster_8
Bin2,upup,neuron_cluster_8
Nckap1l,upup,neuron_cluster_8
Smim22,upup,neuron_cluster_8
Tbx1,upup,neuron_cluster_8
Csta2,upup,neuron_cluster_8
Gm33255,upup,neuron_cluster_8
Gm15966,upup,neuron_cluster_8
Gm5678,upup,neuron_cluster_8
Chaf1b,upup,neuron_cluster_8
Gm33727,upup,neuron_cluster_8
Gm41556,upup,neuron_cluster_8
Fgd2,upup,neuron_cluster_8
Rasal3,upup,neuron_cluster_8
A530088E08Rik,upup,neuron_cluster_8
Ager,upup,neuron_cluster_8
Msh5,upup,neuron_cluster_8
H2-Q4,upup,neuron_cluster_8
Olfr111,upup,neuron_cluster_8
1700071M16Rik,upup,neuron_cluster_8
Unc5cl,upup,neuron_cluster_8
Sult6b1,upup,neuron_cluster_8
Haao,upup,neuron_cluster_8
Gm20939,upup,neuron_cluster_8
Psma8,upup,neuron_cluster_8
Gm2629,upup,neuron_cluster_8
Gm50035,upup,neuron_cluster_8
Tmem173,upup,neuron_cluster_8
Arap3,upup,neuron_cluster_8
Zfp474,upup,neuron_cluster_8
Carmn,upup,neuron_cluster_8
Gm17266,upup,neuron_cluster_8
Acy3,upup,neuron_cluster_8
4833408A19Rik,upup,neuron_cluster_8
Cd248,upup,neuron_cluster_8
Gm10817,upup,neuron_cluster_8
Slc25a45,upup,neuron_cluster_8
Slc22a6,upup,neuron_cluster_8
Zbtb3,upup,neuron_cluster_8
Ms4a6b,upup,neuron_cluster_8
Ms4a6d,upup,neuron_cluster_8
C730002L08Rik,upup,neuron_cluster_8
1700028P14Rik,upup,neuron_cluster_8
Gm9895,upup,neuron_cluster_8
Fas,upup,neuron_cluster_8
Kif20b,upup,neuron_cluster_8
Hhex,upup,neuron_cluster_8
Blnk,upup,neuron_cluster_8
Pik3ap1,upup,neuron_cluster_8
BC037704,upup,neuron_cluster_8
Dipk2b,upup,neuron_cluster_8
Map7d3,upup,neuron_cluster_8
Cysltr1,upup,neuron_cluster_8
Gm5127,upup,neuron_cluster_8
Lpar4,upup,neuron_cluster_8
Ace2,upup,neuron_cluster_8
Bmx,upup,neuron_cluster_8
Oxt,downdown,neuron_cluster_8
Brinp3,downdown,neuron_cluster_8
Avp,downdown,neuron_cluster_8
Cacng4,downdown,neuron_cluster_8
Glis3,downdown,neuron_cluster_8
Car2,downdown,neuron_cluster_8
Gm29683,downdown,neuron_cluster_8
Fign,downdown,neuron_cluster_8
Apoe,downdown,neuron_cluster_8
Kcnmb2,downdown,neuron_cluster_8
Tshz2,downdown,neuron_cluster_8
Klhl1,downdown,neuron_cluster_8
Nwd2,downdown,neuron_cluster_8
Ddo,downdown,neuron_cluster_8
B230323A14Rik,downdown,neuron_cluster_8
Tafa1,downdown,neuron_cluster_8
Cdh4,downdown,neuron_cluster_8
Gm49678,downdown,neuron_cluster_8
Gm48749,downdown,neuron_cluster_8
Gm32509,downdown,neuron_cluster_8
D030068K23Rik,downdown,neuron_cluster_8
Chrm2,downdown,neuron_cluster_8
Airn,downdown,neuron_cluster_8
Sema6a,downdown,neuron_cluster_8
Mir670hg,downdown,neuron_cluster_8
Prox1,downdown,neuron_cluster_8
Gria4,downdown,neuron_cluster_8
6330576A10Rik,downdown,neuron_cluster_8
Alk,downdown,neuron_cluster_8
Ndst4,downdown,neuron_cluster_8
Myo10,downdown,neuron_cluster_8
Sox2ot,downdown,neuron_cluster_8
Ankfn1,downdown,neuron_cluster_8
Edil3,downdown,neuron_cluster_8
4930511M06Rik,downdown,neuron_cluster_8
Tmcc3,downdown,neuron_cluster_8
Prkg1,downdown,neuron_cluster_8
Plpp3,downdown,neuron_cluster_8
Ntm,downdown,neuron_cluster_8
Ptprt,downdown,neuron_cluster_8
Dgki,downdown,neuron_cluster_8
Gm15398,downdown,neuron_cluster_8
Gm38505,downdown,neuron_cluster_8
Gpc6,downdown,neuron_cluster_8
Nav2,downdown,neuron_cluster_8
Nell1,downdown,neuron_cluster_8
Grip1,downdown,neuron_cluster_8
Slc44a5,downdown,neuron_cluster_8
Ly6c1,downdown,neuron_cluster_8
Slco1c1,downdown,neuron_cluster_8
Frmd5,downdown,neuron_cluster_8
Egfem1,downdown,neuron_cluster_8
Plcl1,downdown,neuron_cluster_8
Spock3,downdown,neuron_cluster_8
Pde4d,downdown,neuron_cluster_8
Tnfaip6,downdown,neuron_cluster_8
Gm1992,downdown,neuron_cluster_8
Cntn3,downdown,neuron_cluster_8
Pde3a,downdown,neuron_cluster_8
Tmem212,downdown,neuron_cluster_8
Vwc2l,downdown,neuron_cluster_8
Chrm3,downdown,neuron_cluster_8
Ttc21a,downdown,neuron_cluster_8
Grik1,downdown,neuron_cluster_8
Grm8,downdown,neuron_cluster_8
Itih5,downdown,neuron_cluster_8
Nr3c2,downdown,neuron_cluster_8
Ldlrad4,downdown,neuron_cluster_8
Dab1,downdown,neuron_cluster_8
Ube3a,downdown,neuron_cluster_8
Nfasc,downdown,neuron_cluster_8
Rasgef1b,downdown,neuron_cluster_8
Dmd,downdown,neuron_cluster_8
Fgf12,downdown,neuron_cluster_8
Trpc4,downdown,neuron_cluster_8
St6galnac3,downdown,neuron_cluster_8
Gm45323,downdown,neuron_cluster_8
Cp,downdown,neuron_cluster_8
Pou6f2,downdown,neuron_cluster_8
Arhgap24,downdown,neuron_cluster_8
Macrod2,downdown,neuron_cluster_8
4930419G24Rik,downdown,neuron_cluster_8
Slc14a2,downdown,neuron_cluster_8
Gm45321,downdown,neuron_cluster_8
Trhde,downdown,neuron_cluster_8
Adcy8,downdown,neuron_cluster_8
Ctss,downdown,neuron_cluster_8
Atp10a,downdown,neuron_cluster_8
Adcy2,downdown,neuron_cluster_8
Stpg2,downdown,neuron_cluster_8
Mmp16,downdown,neuron_cluster_8
Zmat4,downdown,neuron_cluster_8
Kif13b,downdown,neuron_cluster_8
Sh3d19,downdown,neuron_cluster_8
Epha5,downdown,neuron_cluster_8
9630028H03Rik,downdown,neuron_cluster_8
Kcnb2,downdown,neuron_cluster_8
Npas3,downdown,neuron_cluster_8
Schip1,downdown,neuron_cluster_8
Dock2,downdown,neuron_cluster_8
Sema5a,downdown,neuron_cluster_8
Maml3,downdown,neuron_cluster_8
Fbxl7,downdown,neuron_cluster_8
Sema6d,downdown,neuron_cluster_8
Col25a1,downdown,neuron_cluster_8
Etl4,downdown,neuron_cluster_8
Gpc3,downdown,neuron_cluster_8
Rims1,downdown,neuron_cluster_8
Rgs20,downdown,neuron_cluster_8
Chsy3,downdown,neuron_cluster_8
Utrn,downdown,neuron_cluster_8
Plp1,downdown,neuron_cluster_8
Slc2a1,downdown,neuron_cluster_8
Cdh18,downdown,neuron_cluster_8
Pitpnc1,downdown,neuron_cluster_8
Ebf1,downdown,neuron_cluster_8
Synpr,downdown,neuron_cluster_8
Glra2,downdown,neuron_cluster_8
Cxcl12,downdown,neuron_cluster_8
Tmem108,downdown,neuron_cluster_8
Slc6a11,downdown,neuron_cluster_8
Dpp10,downdown,neuron_cluster_8
Srrm4,downdown,neuron_cluster_8
Tenm3,downdown,neuron_cluster_8
Arhgap6,downdown,neuron_cluster_8
Kcnc2,downdown,neuron_cluster_8
Tspan2,downdown,neuron_cluster_8
Bcl11a,downdown,neuron_cluster_8
Sox5,downdown,neuron_cluster_8
Syt1,downdown,neuron_cluster_8
Pappa2,downdown,neuron_cluster_8
Ednrb,downdown,neuron_cluster_8
Plekhg1,downdown,neuron_cluster_8
Sash1,downdown,neuron_cluster_8
Ptprj,downdown,neuron_cluster_8
Kcnt2,downdown,neuron_cluster_8
Nckap5,downdown,neuron_cluster_8
Nostrin,downdown,neuron_cluster_8
1700111E14Rik,downdown,neuron_cluster_8
Csf1r,downdown,neuron_cluster_8
Negr1,downdown,neuron_cluster_8
Gm35188,downdown,neuron_cluster_8
Hs3st5,downdown,neuron_cluster_8
Cdh10,downdown,neuron_cluster_8
Sat1,downdown,neuron_cluster_8
Rgs7,downdown,neuron_cluster_8
Hdac9,downdown,neuron_cluster_8
Pbx3,downdown,neuron_cluster_8
Map7,downdown,neuron_cluster_8
Egfl7,downdown,neuron_cluster_8
Ctnna2,downdown,neuron_cluster_8
Il1rapl2,downdown,neuron_cluster_8
Grin2a,downdown,neuron_cluster_8
Hbb-bs,downdown,neuron_cluster_8
Robo2,downdown,neuron_cluster_8
Rbfox1,downdown,neuron_cluster_8
Zfpm2,downdown,neuron_cluster_8
Gm37459,downdown,neuron_cluster_8
Cadps2,downdown,neuron_cluster_8
B230217J21Rik,downdown,neuron_cluster_8
Inpp4b,downdown,neuron_cluster_8
Gm48742,downdown,neuron_cluster_8
Cdh8,downdown,neuron_cluster_8
Thsd7b,downdown,neuron_cluster_8
Prkch,downdown,neuron_cluster_8
Sytl2,downdown,neuron_cluster_8
Meis2,downdown,neuron_cluster_8
Trpm3,downdown,neuron_cluster_8
Slc1a3,downdown,neuron_cluster_8
Rreb1,downdown,neuron_cluster_8
1110019D14Rik,downdown,neuron_cluster_8
Nxpe2,downdown,neuron_cluster_8
Srgap2,downdown,neuron_cluster_8
Cdh20,downdown,neuron_cluster_8
Ptprg,downdown,neuron_cluster_8
Hbb-bt,downdown,neuron_cluster_8
Kcnip1,downdown,neuron_cluster_8
Mcc,downdown,neuron_cluster_8
Dach1,downdown,neuron_cluster_8
mt-Co3,updown,neuron_cluster_8
Phactr1,updown,neuron_cluster_8
Zbtb20,updown,neuron_cluster_8
Mog,updown,neuron_cluster_8
Sst,updown,neuron_cluster_8
Nfib,updown,neuron_cluster_8
Slc4a4,updown,neuron_cluster_8
Ryr3,updown,neuron_cluster_8
Gatm,updown,neuron_cluster_8
Dnajc5b,updown,neuron_cluster_8
Shisa9,updown,neuron_cluster_8
Kcnip3,updown,neuron_cluster_8
Rorb,updown,neuron_cluster_8
Slc39a12,updown,neuron_cluster_8
Galnt18,updown,neuron_cluster_8
9130019P16Rik,updown,neuron_cluster_8
Mobp,updown,neuron_cluster_8
Gm10848,updown,neuron_cluster_8
Podxl,updown,neuron_cluster_8
Dlgap2,updown,neuron_cluster_8
Slc8a1,updown,neuron_cluster_8
Gpcpd1,updown,neuron_cluster_8
Adgrl4,updown,neuron_cluster_8
Tenm4,updown,neuron_cluster_8
Slc7a11,updown,neuron_cluster_8
Gria3,updown,neuron_cluster_8
Itm2a,updown,neuron_cluster_8
Eya1,updown,neuron_cluster_8
Nfia,updown,neuron_cluster_8
Ptprz1,updown,neuron_cluster_8
Cnksr2,updown,neuron_cluster_8
Nkain3,updown,neuron_cluster_8
Ntng1,updown,neuron_cluster_8
Slc24a2,updown,neuron_cluster_8
Slc1a2,updown,neuron_cluster_8
Phkg1,updown,neuron_cluster_8
Cemip,updown,neuron_cluster_8
Slc7a1,updown,neuron_cluster_8
Csgalnact1,updown,neuron_cluster_8
Sulf1,updown,neuron_cluster_8
Khdrbs2,updown,neuron_cluster_8
Il33,updown,neuron_cluster_8
Cldn5,updown,neuron_cluster_8
Acss1,updown,neuron_cluster_8
Ipcef1,updown,neuron_cluster_8
4930428E07Rik,updown,neuron_cluster_8
Zfp521,updown,neuron_cluster_8
Cables1,updown,neuron_cluster_8
Qk,updown,neuron_cluster_8
Svil,updown,neuron_cluster_8
Ncam2,updown,neuron_cluster_8
A230057D06Rik,updown,neuron_cluster_8
Dgkb,updown,neuron_cluster_8
Ppp1r16b,updown,neuron_cluster_8
Gm30382,updown,neuron_cluster_8
Foxp2,updown,neuron_cluster_8
Rundc3b,updown,neuron_cluster_8
Fhit,downup,neuron_cluster_8
Dscam,downup,neuron_cluster_8
Snhg11,downup,neuron_cluster_8
Kcnh7,downup,neuron_cluster_8
Ghr,downup,neuron_cluster_8
Ctnna3,downup,neuron_cluster_8
Gm32828,downup,neuron_cluster_8
Gm12239,downup,neuron_cluster_8
Nell1os,downup,neuron_cluster_8
Gm45904,downup,neuron_cluster_8
Tmem132cos,downup,neuron_cluster_8
Car10,downup,neuron_cluster_8
Gm6994,downup,neuron_cluster_8
Gm2164,downup,neuron_cluster_8
Uty,downup,neuron_cluster_8
Cmah,downup,neuron_cluster_8
Entpd1,downup,neuron_cluster_8
Gm13944,downup,neuron_cluster_8
Nrg3os,downup,neuron_cluster_8
Hcn1,downup,neuron_cluster_8
Cntnap4,downup,neuron_cluster_8
Fgf1,downup,neuron_cluster_8
Asic2,downup,neuron_cluster_8
Fam155a,downup,neuron_cluster_8
Gm21798,downup,neuron_cluster_8
Mdga2,downup,neuron_cluster_8
Mast4,downup,neuron_cluster_8
Abcc4,downup,neuron_cluster_8
Erbb4,downup,neuron_cluster_8
Frmd4a,downup,neuron_cluster_8
Usp29,downup,neuron_cluster_8
Greb1l,downup,neuron_cluster_8
9430041J12Rik,downup,neuron_cluster_8
Gm48091,downup,neuron_cluster_8
1700042O10Rik,downup,neuron_cluster_8
Tenm1,downup,neuron_cluster_8
Rmst,downup,neuron_cluster_8
Cntn5,downup,neuron_cluster_8
Gabrg3,downup,neuron_cluster_8
Pcdh15,downup,neuron_cluster_8
Mir9-3hg,downup,neuron_cluster_8
Dlgap1,downup,neuron_cluster_8
Dnah6,downup,neuron_cluster_8
Sorcs1,downup,neuron_cluster_8
Prr16,downup,neuron_cluster_8
Clstn2,downup,neuron_cluster_8
5530401A14Rik,downup,neuron_cluster_8
Sgcd,downup,neuron_cluster_8
Gabrb1,downup,neuron_cluster_8
Galnt17,downup,neuron_cluster_8
Elavl2,downup,neuron_cluster_8
Cpa6,downup,neuron_cluster_8
Tenm2,downup,neuron_cluster_8
Tmem132d,downup,neuron_cluster_8
Zfp804b,downup,neuron_cluster_8
Hba-a1,downup,neuron_cluster_8
Gria1,downup,neuron_cluster_8
Pde8b,downup,neuron_cluster_8
Dscaml1,downup,neuron_cluster_8
Lhfpl3,downup,neuron_cluster_8
Hs6st2,downup,neuron_cluster_8
Apbb1ip,downup,neuron_cluster_8
Cntnap5a,downup,neuron_cluster_8
Ano4,downup,neuron_cluster_8
Cdh12,downup,neuron_cluster_8
Ptprk,downup,neuron_cluster_8
Paqr8,downup,neuron_cluster_8
Nrxn1,downup,neuron_cluster_8
Dtna,downup,neuron_cluster_8
Dpyd,downup,neuron_cluster_8
Sgms1,downup,neuron_cluster_8
Pcdh11x,downup,neuron_cluster_8
Ammecr1,downup,neuron_cluster_8
Unc5c,downup,neuron_cluster_8
Gm15680,downup,neuron_cluster_8
Kcnq3,downup,neuron_cluster_8
Pld5,downup,neuron_cluster_8
Spef2,downup,neuron_cluster_8
Nrg3,downup,neuron_cluster_8
Tmeff2,downup,neuron_cluster_8
Agbl4,downup,neuron_cluster_8
Ptchd4,downup,neuron_cluster_8
Wwox,downup,neuron_cluster_8
Rfx4,downup,neuron_cluster_8
Adgrb3,downup,neuron_cluster_8
Naaladl2,downup,neuron_cluster_8
March1,downup,neuron_cluster_8
Plcxd3,downup,neuron_cluster_8
Luzp2,downup,neuron_cluster_8
Cpne4,downup,neuron_cluster_8
Lpar1,downup,neuron_cluster_8
Pard3bos1,downup,neuron_cluster_8
Fstl5,downup,neuron_cluster_8
Ccser1,downup,neuron_cluster_8
Nlgn1,downup,neuron_cluster_8
Kcnn2,downup,neuron_cluster_8
Slc35f1,downup,neuron_cluster_8
Glra3,downup,neuron_cluster_8
Pak7,downup,neuron_cluster_8
Cntnap2,downup,neuron_cluster_8
Lrmda,downup,neuron_cluster_8
Epha3,downup,neuron_cluster_8
Gnrh1,downup,neuron_cluster_8
Gm15261,downup,neuron_cluster_8
Dlg2,downup,neuron_cluster_8
Ptprn2,downup,neuron_cluster_8
Man1a,downup,neuron_cluster_8
Macrod2os1,downup,neuron_cluster_8
Dock1,downup,neuron_cluster_8
Gm4876,downup,neuron_cluster_8
Arhgap29,downup,neuron_cluster_8
9330175M20Rik,downup,neuron_cluster_8
St3gal6,downup,neuron_cluster_8
Zfhx3,downup,neuron_cluster_8
Kirrel3,downup,neuron_cluster_8
Mag,downup,neuron_cluster_8
Zfp536,downup,neuron_cluster_8
Cped1,downup,neuron_cluster_8
Cdh13,downup,neuron_cluster_8
Frmd4b,downup,neuron_cluster_8
Gm20713,downup,neuron_cluster_8
Lrrc69,downup,neuron_cluster_8
Ubash3b,downup,neuron_cluster_8
Pcdh7,downup,neuron_cluster_8
Prr5l,downup,neuron_cluster_8
6330411D24Rik,downup,neuron_cluster_8
4930445B16Rik,downup,neuron_cluster_8
Eda,downup,neuron_cluster_8
Olfm3,downup,neuron_cluster_8
Grb14,downup,neuron_cluster_8
Gm4258,downup,neuron_cluster_8
Pde4b,downup,neuron_cluster_8
Gm13481,downup,neuron_cluster_8
Slit2,downup,neuron_cluster_8
Adamtsl1,downup,neuron_cluster_8
Opcml,downup,neuron_cluster_8
Cntn6,downup,neuron_cluster_8
Col23a1,downup,neuron_cluster_8
Cntnap5b,downup,neuron_cluster_8
Pard3b,downup,neuron_cluster_8
Grid1,downup,neuron_cluster_8
Ube2cbp,downup,neuron_cluster_8
4930509J09Rik,downup,neuron_cluster_8
8030451O07Rik,downup,neuron_cluster_8
Crip1,downup,neuron_cluster_8
Lair1,downup,neuron_cluster_8
Dock10,downup,neuron_cluster_8
Itpkb,downup,neuron_cluster_8
Ppfibp1,downup,neuron_cluster_8
Tshr,downup,neuron_cluster_8
Lrp1b,downup,neuron_cluster_8
Pde1c,downup,neuron_cluster_8
Pltp,downup,neuron_cluster_8
Cfap65,downup,neuron_cluster_8
Pid1,downup,neuron_cluster_8
Sox5os4,downup,neuron_cluster_8
Gm17251,downup,neuron_cluster_8
Ptprb,downup,neuron_cluster_8
Cadm2,downup,neuron_cluster_8
Cep112,downup,neuron_cluster_8
Prkca,downup,neuron_cluster_8
Nrxn3,downup,neuron_cluster_8
Itgbl1,downup,neuron_cluster_8
Tcerg1l,downup,neuron_cluster_8
Lef1,downup,neuron_cluster_8
Plekhh1,downup,neuron_cluster_8
Syt10,downup,neuron_cluster_8
Gm15155,downup,neuron_cluster_8
Adamts12,downup,neuron_cluster_8
C130073E24Rik,downup,neuron_cluster_8
Htr2c,downup,neuron_cluster_8
Nwd1,downup,neuron_cluster_8
Art3,downup,neuron_cluster_8
Tcf7l2,downup,neuron_cluster_8
Apcdd1,downup,neuron_cluster_8
Gfap,downup,neuron_cluster_8
Zeb2,downup,neuron_cluster_8
9630013A20Rik,downup,neuron_cluster_8
Stard13,downup,neuron_cluster_8
4930587E11Rik,downup,neuron_cluster_8
Cobll1,downup,neuron_cluster_8
Lingo2,downup,neuron_cluster_8
Hydin,downup,neuron_cluster_8
Igf1r,downup,neuron_cluster_8
Rgs6,downup,neuron_cluster_8
Aqp4,downup,neuron_cluster_8
Hcrt,downup,neuron_cluster_8
Eng,downup,neuron_cluster_8
Sdk1,downup,neuron_cluster_8
Sntg1,downup,neuron_cluster_8
Sfxn5,downup,neuron_cluster_8
Meg3,downup,neuron_cluster_8
Galntl6,downup,neuron_cluster_8
Epb41l2,downup,neuron_cluster_8
Gabrb2,downup,neuron_cluster_8
Vcan,downup,neuron_cluster_8
Ccdc153,downup,neuron_cluster_8
4930567K20Rik,downup,neuron_cluster_8
Megf10,downup,neuron_cluster_8
Gm26862,downup,neuron_cluster_8
Folh1,downup,neuron_cluster_8
Slc35f4,downup,neuron_cluster_8
Hs6st3,downup,neuron_cluster_8
4930555F03Rik,downup,neuron_cluster_8
Spon1,downup,neuron_cluster_8
Gm42413,downup,neuron_cluster_8
Dach2,downup,neuron_cluster_8
Unc5d,downup,neuron_cluster_8
Gm12296,downup,neuron_cluster_8
Magi2,downup,neuron_cluster_8
Ugt8a,downup,neuron_cluster_8
Wdr17,downup,neuron_cluster_8
Tmem132c,downup,neuron_cluster_8
Kcnip4,downup,neuron_cluster_8
Galnt13,downup,neuron_cluster_8
Ralyl,downup,neuron_cluster_8
Gper1,downup,neuron_cluster_8
Atp6v0a4,downup,neuron_cluster_8
Abcb1a,downup,neuron_cluster_8
Ak9,downup,neuron_cluster_8
Ctnnd2,downup,neuron_cluster_8
Eps8,downup,neuron_cluster_8
Adgrv1,downup,neuron_cluster_8
Esr1,downup,neuron_cluster_8
Igfbp7,downup,neuron_cluster_8
Trpc5,downup,neuron_cluster_8
Cfap299,downup,neuron_cluster_8
Msi2,downup,neuron_cluster_8
Bmpr1b,downup,neuron_cluster_8
Astn2,downup,neuron_cluster_8
Gm20642,downup,neuron_cluster_8
Selplg,downup,neuron_cluster_8
Tox,downup,neuron_cluster_8
Nav3,downup,neuron_cluster_8
Ninj2,downup,neuron_cluster_8
Gm2516,downup,neuron_cluster_8
Fnbp1,downup,neuron_cluster_8
Nxph1,downup,neuron_cluster_8
Oacyl,downup,neuron_cluster_8
Rtl4,downup,neuron_cluster_8
Stxbp6,downup,neuron_cluster_8
Gm28905,downup,neuron_cluster_8
Rspo3,downup,neuron_cluster_8
Efna5,downup,neuron_cluster_8
