Gene,RRquadrant,Sample
Egfl7,downdown,neuron_cluster_6
Acss1,downdown,neuron_cluster_6
Adap2,downdown,neuron_cluster_6
Nfib,downdown,neuron_cluster_6
Maml2,downdown,neuron_cluster_6
Gm27246,downdown,neuron_cluster_6
Slc2a1,downdown,neuron_cluster_6
Gab1,downdown,neuron_cluster_6
Enpp2,downdown,neuron_cluster_6
Gm13944,downdown,neuron_cluster_6
Sulf1,downdown,neuron_cluster_6
Egfr,downdown,neuron_cluster_6
Gm10637,downdown,neuron_cluster_6
Gm30624,downdown,neuron_cluster_6
B230322F03Rik,downdown,neuron_cluster_6
Nuf2,downdown,neuron_cluster_6
Gm42791,downdown,neuron_cluster_6
Nfatc4,downdown,neuron_cluster_6
Chtf8,downdown,neuron_cluster_6
4930438E09Rik,downdown,neuron_cluster_6
Gm40663,downdown,neuron_cluster_6
Flt1,downdown,neuron_cluster_6
Gpc3,downdown,neuron_cluster_6
Pard3b,downdown,neuron_cluster_6
Gpcpd1,downdown,neuron_cluster_6
Zfp521,downdown,neuron_cluster_6
Cadps2,downdown,neuron_cluster_6
Pltp,downdown,neuron_cluster_6
Rorb,downdown,neuron_cluster_6
Svil,downdown,neuron_cluster_6
Fgf13,downdown,neuron_cluster_6
Ccdc33,downdown,neuron_cluster_6
Vcan,downdown,neuron_cluster_6
Slc7a11,downdown,neuron_cluster_6
Itih3,downdown,neuron_cluster_6
Ttc30a1,downdown,neuron_cluster_6
Cntn6,downdown,neuron_cluster_6
Apcdd1,downdown,neuron_cluster_6
Itpr2,downdown,neuron_cluster_6
F13a1,downdown,neuron_cluster_6
Slc6a20a,downdown,neuron_cluster_6
Plekhg1,downdown,neuron_cluster_6
Klhl2,downdown,neuron_cluster_6
Dnah12,downdown,neuron_cluster_6
9530026P05Rik,downdown,neuron_cluster_6
Esr1,downdown,neuron_cluster_6
Pdzrn3,downdown,neuron_cluster_6
Adam12,downdown,neuron_cluster_6
Kif13b,downdown,neuron_cluster_6
Igsf11,downdown,neuron_cluster_6
Mapk4,downdown,neuron_cluster_6
Adra1a,downdown,neuron_cluster_6
Ebf2,downdown,neuron_cluster_6
9530059O14Rik,downdown,neuron_cluster_6
Slc8a1,downdown,neuron_cluster_6
Gm30382,downdown,neuron_cluster_6
Cldn5,downdown,neuron_cluster_6
Nwd2,downdown,neuron_cluster_6
Mag,downdown,neuron_cluster_6
Tns3,downdown,neuron_cluster_6
Sema5a,downdown,neuron_cluster_6
St18,downdown,neuron_cluster_6
Mir9-3hg,downdown,neuron_cluster_6
Agtr1a,downdown,neuron_cluster_6
Hs3st2,downdown,neuron_cluster_6
Trpm8,downdown,neuron_cluster_6
Eng,downdown,neuron_cluster_6
Mir142hg,downdown,neuron_cluster_6
Mertk,downdown,neuron_cluster_6
Anln,downdown,neuron_cluster_6
Mcc,downdown,neuron_cluster_6
Il33,downdown,neuron_cluster_6
Capn3,downdown,neuron_cluster_6
Enpp1,downdown,neuron_cluster_6
Rnf220,downdown,neuron_cluster_6
Cxcl12,downdown,neuron_cluster_6
Gm28822,downdown,neuron_cluster_6
Mctp1,downdown,neuron_cluster_6
Rundc3b,downdown,neuron_cluster_6
Nhsl1,downdown,neuron_cluster_6
Ebf3,downdown,neuron_cluster_6
Galnt17,downdown,neuron_cluster_6
Arhgef26,downdown,neuron_cluster_6
Lhfp,downdown,neuron_cluster_6
Ctnna2,downdown,neuron_cluster_6
Apod,downdown,neuron_cluster_6
4930511M06Rik,downdown,neuron_cluster_6
Atg4a,downdown,neuron_cluster_6
Crip1,downdown,neuron_cluster_6
Gm16351,downdown,neuron_cluster_6
Ddo,downdown,neuron_cluster_6
Epsti1,downdown,neuron_cluster_6
Srrm4,downdown,neuron_cluster_6
4930428E07Rik,downdown,neuron_cluster_6
Ptch1,downdown,neuron_cluster_6
Qk,downdown,neuron_cluster_6
Lrmda,downdown,neuron_cluster_6
Sfta3-ps,downdown,neuron_cluster_6
Unc5c,downdown,neuron_cluster_6
Tox,downdown,neuron_cluster_6
Cables1,downdown,neuron_cluster_6
Nnat,downdown,neuron_cluster_6
Irgm1,downdown,neuron_cluster_6
Nhlh2,downdown,neuron_cluster_6
Ppfibp1,downdown,neuron_cluster_6
Smim22,downdown,neuron_cluster_6
Pard3bos1,downdown,neuron_cluster_6
Sept4,downdown,neuron_cluster_6
Inpp5d,downdown,neuron_cluster_6
Adarb2,downdown,neuron_cluster_6
Unc13c,downdown,neuron_cluster_6
1700111E14Rik,downdown,neuron_cluster_6
Hmcn1,downdown,neuron_cluster_6
Prom1,downdown,neuron_cluster_6
Adgrv1,downdown,neuron_cluster_6
Nrg3,downdown,neuron_cluster_6
Fam216b,downdown,neuron_cluster_6
Kcnk2,downdown,neuron_cluster_6
Pdgfrb,downdown,neuron_cluster_6
Gsdme,downdown,neuron_cluster_6
Arhgap29,downdown,neuron_cluster_6
Negr1,downdown,neuron_cluster_6
Hepacam,downdown,neuron_cluster_6
Sorbs2os,downdown,neuron_cluster_6
Cobll1,downdown,neuron_cluster_6
Rspo3,downdown,neuron_cluster_6
Pde8b,downdown,neuron_cluster_6
Gm973,downdown,neuron_cluster_6
Sorcs1,downdown,neuron_cluster_6
Aspa,downdown,neuron_cluster_6
Spon1,downdown,neuron_cluster_6
Htr1f,downdown,neuron_cluster_6
Lepr,downdown,neuron_cluster_6
Kcnip3,downdown,neuron_cluster_6
Ednrb,downdown,neuron_cluster_6
A830018L16Rik,downdown,neuron_cluster_6
Prkca,downdown,neuron_cluster_6
Palmd,downdown,neuron_cluster_6
Pld5,downdown,neuron_cluster_6
Epn2,downdown,neuron_cluster_6
Plcl1,downdown,neuron_cluster_6
Zmat4,downdown,neuron_cluster_6
Pitpnc1,downdown,neuron_cluster_6
Ccdc192,downdown,neuron_cluster_6
Rgma,downdown,neuron_cluster_6
Gfap,downdown,neuron_cluster_6
Sash1,downdown,neuron_cluster_6
Cpm,downdown,neuron_cluster_6
Gm37459,downdown,neuron_cluster_6
Elavl2,downdown,neuron_cluster_6
Tenm3,downdown,neuron_cluster_6
Col25a1,downdown,neuron_cluster_6
Gm12239,downdown,neuron_cluster_6
Trps1,downdown,neuron_cluster_6
Lypd6,downdown,neuron_cluster_6
Nkain3,downdown,neuron_cluster_6
Gm10848,downdown,neuron_cluster_6
Tmtc2,downdown,neuron_cluster_6
Gm6994,downdown,neuron_cluster_6
Ccdc153,downdown,neuron_cluster_6
Vwc2l,downdown,neuron_cluster_6
Rgs6,downdown,neuron_cluster_6
Elovl7,downdown,neuron_cluster_6
4930419G24Rik,downdown,neuron_cluster_6
Grik1,downdown,neuron_cluster_6
Edil3,downdown,neuron_cluster_6
Fa2h,downdown,neuron_cluster_6
Gm20713,downdown,neuron_cluster_6
Gm48742,downdown,neuron_cluster_6
mt-Co3,updown,neuron_cluster_6
Mal,updown,neuron_cluster_6
Ccdc141,updown,neuron_cluster_6
Mbp,updown,neuron_cluster_6
Npas3,updown,neuron_cluster_6
Gm32647,updown,neuron_cluster_6
Nell1os,updown,neuron_cluster_6
Gm45408,updown,neuron_cluster_6
Atp1a2,updown,neuron_cluster_6
Celf2,updown,neuron_cluster_6
Lrrtm3,updown,neuron_cluster_6
Hs6st2,updown,neuron_cluster_6
Car2,updown,neuron_cluster_6
Atp13a5,updown,neuron_cluster_6
Gpr17,updown,neuron_cluster_6
Shisa6,updown,neuron_cluster_6
Pcdh9,updown,neuron_cluster_6
Cfh,updown,neuron_cluster_6
Zfp853,updown,neuron_cluster_6
Vtn,updown,neuron_cluster_6
Csf1r,updown,neuron_cluster_6
Morrbid,updown,neuron_cluster_6
Cemip,updown,neuron_cluster_6
Itgb5,updown,neuron_cluster_6
Ptprm,updown,neuron_cluster_6
Aunip,updown,neuron_cluster_6
Col6a6,updown,neuron_cluster_6
Spag17,updown,neuron_cluster_6
Nell1,updown,neuron_cluster_6
Slc26a1,updown,neuron_cluster_6
Cdh9,updown,neuron_cluster_6
Art3,updown,neuron_cluster_6
Bace2,updown,neuron_cluster_6
Gm12082,updown,neuron_cluster_6
Daam2,updown,neuron_cluster_6
Procr,updown,neuron_cluster_6
Adora2a,updown,neuron_cluster_6
Gm38505,updown,neuron_cluster_6
Fn1,updown,neuron_cluster_6
Wipf1,updown,neuron_cluster_6
Ebf1,updown,neuron_cluster_6
Itpr3,updown,neuron_cluster_6
Gjc3,updown,neuron_cluster_6
Prox1,updown,neuron_cluster_6
Mog,updown,neuron_cluster_6
Grm3,updown,neuron_cluster_6
Slc7a5,updown,neuron_cluster_6
Mobp,updown,neuron_cluster_6
Creb5,updown,neuron_cluster_6
Cacng4,updown,neuron_cluster_6
Phkg1,updown,neuron_cluster_6
Nrxn3,updown,neuron_cluster_6
Cfap299,updown,neuron_cluster_6
Rgs5,updown,neuron_cluster_6
5530401A14Rik,updown,neuron_cluster_6
Itm2a,updown,neuron_cluster_6
Bcl11a,updown,neuron_cluster_6
Pid1,updown,neuron_cluster_6
Synpr,updown,neuron_cluster_6
Asic2,updown,neuron_cluster_6
Msi2,updown,neuron_cluster_6
Ptprg,updown,neuron_cluster_6
Foxp2,updown,neuron_cluster_6
Ptprk,updown,neuron_cluster_6
Tmem132cos,updown,neuron_cluster_6
Gm48236,updown,neuron_cluster_6
Gpc6,updown,neuron_cluster_6
mt-Nd6,updown,neuron_cluster_6
Slc1a2,updown,neuron_cluster_6
Plp1,updown,neuron_cluster_6
Gnrh1,updown,neuron_cluster_6
Gm29266,updown,neuron_cluster_6
Rbms3,updown,neuron_cluster_6
Hcn1,updown,neuron_cluster_6
Gm2164,updown,neuron_cluster_6
Pcsk2,updown,neuron_cluster_6
Fign,updown,neuron_cluster_6
Malrd1,updown,neuron_cluster_6
Tmem37,updown,neuron_cluster_6
Sec14l5,updown,neuron_cluster_6
Slc35f4,updown,neuron_cluster_6
Dock10,updown,neuron_cluster_6
Gm27224,updown,neuron_cluster_6
4930469K13Rik,updown,neuron_cluster_6
Sytl2,updown,neuron_cluster_6
Slco1a4,updown,neuron_cluster_6
Cmtm7,updown,neuron_cluster_6
Wwox,updown,neuron_cluster_6
9330185C12Rik,updown,neuron_cluster_6
Olfr482,updown,neuron_cluster_6
Ptprb,updown,neuron_cluster_6
Gm47467,updown,neuron_cluster_6
Myo1d,updown,neuron_cluster_6
Myo3a,updown,neuron_cluster_6
Foxp1,updown,neuron_cluster_6
Lef1,updown,neuron_cluster_6
9630013A20Rik,updown,neuron_cluster_6
Sox2ot,updown,neuron_cluster_6
Dpyd,updown,neuron_cluster_6
Gm26871,updown,neuron_cluster_6
Mecom,updown,neuron_cluster_6
Gm42303,updown,neuron_cluster_6
Tnfaip8,updown,neuron_cluster_6
Phlpp1,updown,neuron_cluster_6
Slc4a4,updown,neuron_cluster_6
E130114P18Rik,updown,neuron_cluster_6
Ptprz1,updown,neuron_cluster_6
Slc38a4,updown,neuron_cluster_6
Adamts20,updown,neuron_cluster_6
Zfp541,updown,neuron_cluster_6
Bcas1,updown,neuron_cluster_6
Gria3,updown,neuron_cluster_6
Gpr158,updown,neuron_cluster_6
Ptgds,updown,neuron_cluster_6
Arhgap31,updown,neuron_cluster_6
Klf2,updown,neuron_cluster_6
Gpc5,updown,neuron_cluster_6
Tgfbr2,updown,neuron_cluster_6
Ly6c1,updown,neuron_cluster_6
Nfia,updown,neuron_cluster_6
Dnah6,updown,neuron_cluster_6
Abcb1a,updown,neuron_cluster_6
Kctd8,updown,neuron_cluster_6
Spata17,updown,neuron_cluster_6
Luzp2,updown,neuron_cluster_6
Gm42439,updown,neuron_cluster_6
Zfpm2,updown,neuron_cluster_6
Agmo,updown,neuron_cluster_6
Plpp3,updown,neuron_cluster_6
Phactr1,updown,neuron_cluster_6
Tmprss4,updown,neuron_cluster_6
Gm12296,updown,neuron_cluster_6
Tm4sf1,updown,neuron_cluster_6
Itih5,updown,neuron_cluster_6
Gm31356,updown,neuron_cluster_6
Slco1c1,updown,neuron_cluster_6
Grid1,updown,neuron_cluster_6
Shoc1,updown,neuron_cluster_6
Fam20a,updown,neuron_cluster_6
Neat1,updown,neuron_cluster_6
Mir99ahg,updown,neuron_cluster_6
Gm9970,updown,neuron_cluster_6
Dach2,updown,neuron_cluster_6
Mmd2,updown,neuron_cluster_6
Igf1,updown,neuron_cluster_6
Gm553,updown,neuron_cluster_6
Thsd4,updown,neuron_cluster_6
Pak7,updown,neuron_cluster_6
Ccnd3,updown,neuron_cluster_6
Kcnc2,updown,neuron_cluster_6
Sorcs2,updown,neuron_cluster_6
Adamtsl3,updown,neuron_cluster_6
Efna5,updown,neuron_cluster_6
Trpc4,updown,neuron_cluster_6
4930473D10Rik,updown,neuron_cluster_6
Sat1,updown,neuron_cluster_6
Lrig1,updown,neuron_cluster_6
Sox10,updown,neuron_cluster_6
Cdk19,updown,neuron_cluster_6
Fry,updown,neuron_cluster_6
Sox6,updown,neuron_cluster_6
Ntng1,updown,neuron_cluster_6
Fsd2,updown,neuron_cluster_6
Mindy4b-ps,updown,neuron_cluster_6
F3,updown,neuron_cluster_6
Ermn,updown,neuron_cluster_6
Uaca,updown,neuron_cluster_6
Pmch,downup,neuron_cluster_6
Dcc,downup,neuron_cluster_6
Fam155a,downup,neuron_cluster_6
Cacna2d1,downup,neuron_cluster_6
Cadm2,downup,neuron_cluster_6
Kirrel3,downup,neuron_cluster_6
Nav3,downup,neuron_cluster_6
Lsamp,downup,neuron_cluster_6
Ptprn2,downup,neuron_cluster_6
Ube3a,downup,neuron_cluster_6
Csmd3,downup,neuron_cluster_6
Rims1,downup,neuron_cluster_6
Sgms1,downup,neuron_cluster_6
Frmpd4,downup,neuron_cluster_6
Nxph1,downup,neuron_cluster_6
Gm45321,downup,neuron_cluster_6
Tmem163,downup,neuron_cluster_6
Robo2,downup,neuron_cluster_6
Runx1t1,downup,neuron_cluster_6
Hs3st4,downup,neuron_cluster_6
Meis2,downup,neuron_cluster_6
Pde4d,downup,neuron_cluster_6
Ctnna3,downup,neuron_cluster_6
Chsy3,downup,neuron_cluster_6
C130073E24Rik,downup,neuron_cluster_6
Kcnn2,downup,neuron_cluster_6
Pld1,downup,neuron_cluster_6
Snhg11,downup,neuron_cluster_6
Gm48749,downup,neuron_cluster_6
D030068K23Rik,downup,neuron_cluster_6
Syt10,downup,neuron_cluster_6
4930567K20Rik,downup,neuron_cluster_6
Etv6,downup,neuron_cluster_6
9630028H03Rik,downup,neuron_cluster_6
Gm32509,downup,neuron_cluster_6
Frmd5,downup,neuron_cluster_6
Enox1,downup,neuron_cluster_6
Grm1,downup,neuron_cluster_6
Cntnap4,downup,neuron_cluster_6
Pdzd2,downup,neuron_cluster_6
Gm15680,downup,neuron_cluster_6
Dach1,downup,neuron_cluster_6
Nfasc,downup,neuron_cluster_6
6330411D24Rik,downup,neuron_cluster_6
Gm12128,downup,neuron_cluster_6
Wdr17,downup,neuron_cluster_6
Nav2,downup,neuron_cluster_6
Galnt13,downup,neuron_cluster_6
Opcml,downup,neuron_cluster_6
Gm2516,downup,neuron_cluster_6
Dock2,downup,neuron_cluster_6
Dpp10,downup,neuron_cluster_6
Tenm1,downup,neuron_cluster_6
Tcf7l2,downup,neuron_cluster_6
Erbb4,downup,neuron_cluster_6
Pcdh7,downup,neuron_cluster_6
Egfem1,downup,neuron_cluster_6
Zfp804b,downup,neuron_cluster_6
Sdk1,downup,neuron_cluster_6
Grid2,downup,neuron_cluster_6
Gm26936,downup,neuron_cluster_6
8030451O07Rik,downup,neuron_cluster_6
Hdac8,downup,neuron_cluster_6
Grm5,downup,neuron_cluster_6
Stard13,downup,neuron_cluster_6
Cdh20,downup,neuron_cluster_6
Kcnmb2,downup,neuron_cluster_6
Trpm3,downup,neuron_cluster_6
Gria1,downup,neuron_cluster_6
Lrrtm4,downup,neuron_cluster_6
Gm4128,downup,neuron_cluster_6
Elmo1,downup,neuron_cluster_6
Malat1,downup,neuron_cluster_6
Frmd4a,downup,neuron_cluster_6
Prima1,downup,neuron_cluster_6
Kcnip4,downup,neuron_cluster_6
Kcnh7,downup,neuron_cluster_6
Prr16,downup,neuron_cluster_6
Ccser1,downup,neuron_cluster_6
Otx2os1,downup,neuron_cluster_6
Zfp536,downup,neuron_cluster_6
Xkr4,downup,neuron_cluster_6
Arhgap6,downup,neuron_cluster_6
Dscaml1,downup,neuron_cluster_6
Adgrb3,downup,neuron_cluster_6
Ipcef1,downup,neuron_cluster_6
Eps8,downup,neuron_cluster_6
Dgkb,downup,neuron_cluster_6
Gm20754,downup,neuron_cluster_6
4930555F03Rik,downup,neuron_cluster_6
Arhgap15,downup,neuron_cluster_6
Gm21798,downup,neuron_cluster_6
Shisa9,downup,neuron_cluster_6
Gm1992,downup,neuron_cluster_6
Hbb-bt,downup,neuron_cluster_6
Meg3,downup,neuron_cluster_6
Map7,downup,neuron_cluster_6
Alk,downup,neuron_cluster_6
Ugt8a,downup,neuron_cluster_6
4930587E11Rik,downup,neuron_cluster_6
Gm20658,downup,neuron_cluster_6
Padi2,downup,neuron_cluster_6
Ak7,downup,neuron_cluster_6
Cdh8,downup,neuron_cluster_6
Tenm2,downup,neuron_cluster_6
Pde7b,downup,neuron_cluster_6
Hba-a1,downup,neuron_cluster_6
Pcdh11x,downup,neuron_cluster_6
Fgf1,downup,neuron_cluster_6
Gm15261,downup,neuron_cluster_6
Slit3,downup,neuron_cluster_6
Slit2,downup,neuron_cluster_6
Il1rapl1,downup,neuron_cluster_6
Gm16168,downup,neuron_cluster_6
Gm28905,downup,neuron_cluster_6
Rtl4,downup,neuron_cluster_6
Gm11844,downup,neuron_cluster_6
Klhl29,downup,neuron_cluster_6
Itpkb,downup,neuron_cluster_6
Fhit,downup,neuron_cluster_6
Gm42413,downup,neuron_cluster_6
Ypel2,downup,neuron_cluster_6
Aff2,downup,neuron_cluster_6
Lama2,downup,neuron_cluster_6
Naaladl2,downup,neuron_cluster_6
Wdfy4,downup,neuron_cluster_6
Mgat4c,downup,neuron_cluster_6
Arhgap24,downup,neuron_cluster_6
Gm47712,downup,neuron_cluster_6
Greb1l,downup,neuron_cluster_6
Chrm2,downup,neuron_cluster_6
Grb14,downup,neuron_cluster_6
Gm43507,downup,neuron_cluster_6
Tcf4,downup,neuron_cluster_6
Zfp781,downup,neuron_cluster_6
Rmst,downup,neuron_cluster_6
A330084C13Rik,downup,neuron_cluster_6
Zfp804a,downup,neuron_cluster_6
Tmem108,downup,neuron_cluster_6
Bmp4,downup,neuron_cluster_6
Gm11713,downup,neuron_cluster_6
Lrp1b,downup,neuron_cluster_6
Igf1r,downup,neuron_cluster_6
Cdh13,downup,neuron_cluster_6
