Gene,RRquadrant,Sample
Gm13404,downup,neuron_cluster_5
Cutal,downup,neuron_cluster_5
Traf1,downup,neuron_cluster_5
Slc35c1,downup,neuron_cluster_5
Gm13905,downup,neuron_cluster_5
Bmf,downup,neuron_cluster_5
Spint1,downup,neuron_cluster_5
Morrbid,downup,neuron_cluster_5
Foxs1,downup,neuron_cluster_5
Procr,downup,neuron_cluster_5
Fam83d,downup,neuron_cluster_5
Wfdc3,downup,neuron_cluster_5
BC046401,downup,neuron_cluster_5
Sox18,downup,neuron_cluster_5
Bhlhe22,downup,neuron_cluster_5
Gm30667,downup,neuron_cluster_5
Tnfsf10,downup,neuron_cluster_5
Mecomos,downup,neuron_cluster_5
Gm36569,downup,neuron_cluster_5
AI849053,downup,neuron_cluster_5
Il6ra,downup,neuron_cluster_5
S100a4,downup,neuron_cluster_5
Hmgcs2,downup,neuron_cluster_5
Tbx15,downup,neuron_cluster_5
Tent5c,downup,neuron_cluster_5
Gm43464,downup,neuron_cluster_5
Nhlh2,downup,neuron_cluster_5
Gm43242,downup,neuron_cluster_5
Gm42658,downup,neuron_cluster_5
Mybphl,downup,neuron_cluster_5
Bank1,downup,neuron_cluster_5
Aknaos,downup,neuron_cluster_5
8030451A03Rik,downup,neuron_cluster_5
Cyp2j8,downup,neuron_cluster_5
Gm12695,downup,neuron_cluster_5
Tal1,downup,neuron_cluster_5
Dnali1,downup,neuron_cluster_5
Med18,downup,neuron_cluster_5
1700021N21Rik,downup,neuron_cluster_5
Tcea3,downup,neuron_cluster_5
Tmem51os1,downup,neuron_cluster_5
Gm17590,downup,neuron_cluster_5
Cenpa,downup,neuron_cluster_5
Msx1,downup,neuron_cluster_5
Rhoh,downup,neuron_cluster_5
Tecrl,downup,neuron_cluster_5
Gbp9,downup,neuron_cluster_5
Gbp4,downup,neuron_cluster_5
Slc26a1,downup,neuron_cluster_5
Cryba4,downup,neuron_cluster_5
Gm13842,downup,neuron_cluster_5
Gm14507,downup,neuron_cluster_5
B230112J18Rik,downup,neuron_cluster_5
Tbx3os1,downup,neuron_cluster_5
Tbx3,downup,neuron_cluster_5
Fzd10os,downup,neuron_cluster_5
Wbscr25,downup,neuron_cluster_5
Zp3,downup,neuron_cluster_5
Zfp853,downup,neuron_cluster_5
Gm42557,downup,neuron_cluster_5
Gm42962,downup,neuron_cluster_5
Gimap8,downup,neuron_cluster_5
Gm16499,downup,neuron_cluster_5
Gm16499.1,downup,neuron_cluster_5
Gm16838,downup,neuron_cluster_5
Arhgap25,downup,neuron_cluster_5
Gm44097,downup,neuron_cluster_5
Ptpn6,downup,neuron_cluster_5
Dyrk4,downup,neuron_cluster_5
Tead4,downup,neuron_cluster_5
BC035044,downup,neuron_cluster_5
2310001H17Rik,downup,neuron_cluster_5
Clec1a,downup,neuron_cluster_5
Kcnn4,downup,neuron_cluster_5
Gmfg,downup,neuron_cluster_5
Gm44992,downup,neuron_cluster_5
Gm17102,downup,neuron_cluster_5
Cd33,downup,neuron_cluster_5
Klk8,downup,neuron_cluster_5
Dkkl1,downup,neuron_cluster_5
Cd37,downup,neuron_cluster_5
Gm32633,downup,neuron_cluster_5
5930435M05Rik,downup,neuron_cluster_5
Gm34280,downup,neuron_cluster_5
Trim5,downup,neuron_cluster_5
1700120G07Rik,downup,neuron_cluster_5
Gm36356,downup,neuron_cluster_5
Sct,downup,neuron_cluster_5
B230206H07Rik,downup,neuron_cluster_5
Tmem255b,downup,neuron_cluster_5
Gm16675,downup,neuron_cluster_5
Gm45600,downup,neuron_cluster_5
Gm34623,downup,neuron_cluster_5
Ushbp1,downup,neuron_cluster_5
Gm31105,downup,neuron_cluster_5
C330011M18Rik,downup,neuron_cluster_5
Crnde,downup,neuron_cluster_5
Irx5,downup,neuron_cluster_5
Lrrc36,downup,neuron_cluster_5
Chtf8,downup,neuron_cluster_5
Crispld2,downup,neuron_cluster_5
Fendrr,downup,neuron_cluster_5
Gm26747,downup,neuron_cluster_5
Piezo1,downup,neuron_cluster_5
Capn9,downup,neuron_cluster_5
Pdgfd,downup,neuron_cluster_5
Icam1,downup,neuron_cluster_5
Gm27201,downup,neuron_cluster_5
Gm27164,downup,neuron_cluster_5
Robo4,downup,neuron_cluster_5
Robo3,downup,neuron_cluster_5
Gm36855,downup,neuron_cluster_5
4931429L15Rik,downup,neuron_cluster_5
4833427G06Rik,downup,neuron_cluster_5
Skor1,downup,neuron_cluster_5
Rasl12,downup,neuron_cluster_5
Gm19299,downup,neuron_cluster_5
Bcl2a1b,downup,neuron_cluster_5
Gm31409,downup,neuron_cluster_5
Uba7,downup,neuron_cluster_5
Gm42756,downup,neuron_cluster_5
Gm10030,downup,neuron_cluster_5
Trim71,downup,neuron_cluster_5
Gm47712,downup,neuron_cluster_5
Gm26740,downup,neuron_cluster_5
Gm48084,downup,neuron_cluster_5
Gm48045,downup,neuron_cluster_5
Calhm6,downup,neuron_cluster_5
Prdm1,downup,neuron_cluster_5
Arhgap45,downup,neuron_cluster_5
Zfp781,downup,neuron_cluster_5
Gm16268,downup,neuron_cluster_5
Gm47865,downup,neuron_cluster_5
Lyz2,downup,neuron_cluster_5
Gpr182,downup,neuron_cluster_5
Ikzf1,downup,neuron_cluster_5
Egfros,downup,neuron_cluster_5
Gm12145,downup,neuron_cluster_5
A430108G06Rik,downup,neuron_cluster_5
Igtp,downup,neuron_cluster_5
Irgm2,downup,neuron_cluster_5
Tnfrsf13b,downup,neuron_cluster_5
Usp43,downup,neuron_cluster_5
9130017K11Rik,downup,neuron_cluster_5
Acap1,downup,neuron_cluster_5
Bcl6b,downup,neuron_cluster_5
Hic1,downup,neuron_cluster_5
Scarf1,downup,neuron_cluster_5
Gm11423,downup,neuron_cluster_5
Slfn3,downup,neuron_cluster_5
Wfdc18,downup,neuron_cluster_5
4930405D11Rik,downup,neuron_cluster_5
Ttll6,downup,neuron_cluster_5
Lrrc46,downup,neuron_cluster_5
1700003D09Rik,downup,neuron_cluster_5
Erbb2,downup,neuron_cluster_5
Top2a,downup,neuron_cluster_5
Krt26,downup,neuron_cluster_5
Gm11940,downup,neuron_cluster_5
Itgb3,downup,neuron_cluster_5
Cd300a,downup,neuron_cluster_5
Cd300c2,downup,neuron_cluster_5
Card14,downup,neuron_cluster_5
Notum,downup,neuron_cluster_5
Gm11775,downup,neuron_cluster_5
Rsad2,downup,neuron_cluster_5
Gm34408,downup,neuron_cluster_5
Efcab11,downup,neuron_cluster_5
9330199G10Rik,downup,neuron_cluster_5
Aoah,downup,neuron_cluster_5
Gm11290,downup,neuron_cluster_5
C230035I16Rik,downup,neuron_cluster_5
1700018A04Rik,downup,neuron_cluster_5
Foxf2,downup,neuron_cluster_5
4930447K03Rik,downup,neuron_cluster_5
Syk,downup,neuron_cluster_5
Slc25a48,downup,neuron_cluster_5
Hsd17b3,downup,neuron_cluster_5
Slc35d2,downup,neuron_cluster_5
Gcnt4,downup,neuron_cluster_5
Naip2,downup,neuron_cluster_5
Dnase1l3,downup,neuron_cluster_5
Gm48371,downup,neuron_cluster_5
Gm47782,downup,neuron_cluster_5
Stab1,downup,neuron_cluster_5
Sema3g,downup,neuron_cluster_5
Gm48933,downup,neuron_cluster_5
Olfr1511,downup,neuron_cluster_5
Olfr1510,downup,neuron_cluster_5
Olfr1508,downup,neuron_cluster_5
Slc7a7,downup,neuron_cluster_5
Nfatc4,downup,neuron_cluster_5
Gjb2,downup,neuron_cluster_5
Gm4491,downup,neuron_cluster_5
Gm27010,downup,neuron_cluster_5
4930438E09Rik,downup,neuron_cluster_5
Reep4,downup,neuron_cluster_5
Gm19301,downup,neuron_cluster_5
Fam216b,downup,neuron_cluster_5
4930452G13Rik,downup,neuron_cluster_5
Gm34589,downup,neuron_cluster_5
Gm4675,downup,neuron_cluster_5
Gm2245,downup,neuron_cluster_5
Il7r,downup,neuron_cluster_5
4930445E18Rik,downup,neuron_cluster_5
Gm31458,downup,neuron_cluster_5
Gm20712,downup,neuron_cluster_5
Myc,downup,neuron_cluster_5
Tg,downup,neuron_cluster_5
Mafa,downup,neuron_cluster_5
Gsdmd,downup,neuron_cluster_5
Tmprss6,downup,neuron_cluster_5
Dnajb7,downup,neuron_cluster_5
Arhgap8,downup,neuron_cluster_5
Prph,downup,neuron_cluster_5
Fam186a,downup,neuron_cluster_5
Krt18,downup,neuron_cluster_5
Cd86,downup,neuron_cluster_5
Pla1a,downup,neuron_cluster_5
Cd200r1,downup,neuron_cluster_5
Gm15966,downup,neuron_cluster_5
Chaf1b,downup,neuron_cluster_5
Smoc2,downup,neuron_cluster_5
Igfals,downup,neuron_cluster_5
Itpr3,downup,neuron_cluster_5
Gm41556,downup,neuron_cluster_5
Rasal3,downup,neuron_cluster_5
Hspa1a,downup,neuron_cluster_5
Ly6g6f,downup,neuron_cluster_5
H2-Q4,downup,neuron_cluster_5
Olfr111,downup,neuron_cluster_5
Sult6b1,downup,neuron_cluster_5
Gm20939,downup,neuron_cluster_5
Psma8,downup,neuron_cluster_5
Gm2629,downup,neuron_cluster_5
BC051408,downup,neuron_cluster_5
Gpr17,downup,neuron_cluster_5
Tmem173,downup,neuron_cluster_5
Zfp474,downup,neuron_cluster_5
Gm19500,downup,neuron_cluster_5
Smim3,downup,neuron_cluster_5
Carmn,downup,neuron_cluster_5
Adrb2,downup,neuron_cluster_5
Gm17266,downup,neuron_cluster_5
Frmd8os,downup,neuron_cluster_5
Ms4a6b,downup,neuron_cluster_5
Ms4a6d,downup,neuron_cluster_5
Kif20b,downup,neuron_cluster_5
Hhex,downup,neuron_cluster_5
Blnk,downup,neuron_cluster_5
Pik3ap1,downup,neuron_cluster_5
Arhgap19,downup,neuron_cluster_5
4833438C02Rik,downup,neuron_cluster_5
Plp2,downup,neuron_cluster_5
Was,downup,neuron_cluster_5
Sash3,downup,neuron_cluster_5
Map7d3,downup,neuron_cluster_5
Cysltr1,downup,neuron_cluster_5
Ace2,downup,neuron_cluster_5
