Gene,RRquadrant,Sample
9530026P05Rik,downdown,neuron_cluster_9
Shisa6,downdown,neuron_cluster_9
Gm31356,downdown,neuron_cluster_9
Klf2,downdown,neuron_cluster_9
Sorbs2os,downdown,neuron_cluster_9
Gm39383,downdown,neuron_cluster_9
Fgf13,downdown,neuron_cluster_9
Pltp,downdown,neuron_cluster_9
Necab1,downdown,neuron_cluster_9
Egfl7,downdown,neuron_cluster_9
Layn,downdown,neuron_cluster_9
Cxcl12,downdown,neuron_cluster_9
4930587E11Rik,downdown,neuron_cluster_9
Tenm2,downdown,neuron_cluster_9
Plpp3,downdown,neuron_cluster_9
Slit3,downdown,neuron_cluster_9
Tmcc3,downdown,neuron_cluster_9
Adcy8,downdown,neuron_cluster_9
Apod,downdown,neuron_cluster_9
Gm37459,downdown,neuron_cluster_9
Macrod2,downdown,neuron_cluster_9
0610040J01Rik,downdown,neuron_cluster_9
Pip4k2a,downdown,neuron_cluster_9
Lrp1b,downdown,neuron_cluster_9
Lrig1,downdown,neuron_cluster_9
Sgms1,downdown,neuron_cluster_9
Glra2,downdown,neuron_cluster_9
Tnr,downdown,neuron_cluster_9
Gm10848,downdown,neuron_cluster_9
Ebf1,downdown,neuron_cluster_9
Sv2c,downdown,neuron_cluster_9
Col11a1,downdown,neuron_cluster_9
Ermn,downdown,neuron_cluster_9
Hs6st2,downdown,neuron_cluster_9
Itpkb,downdown,neuron_cluster_9
Ppfibp1,downdown,neuron_cluster_9
Myo1d,downdown,neuron_cluster_9
Dnah6,downdown,neuron_cluster_9
Rapgef5,downdown,neuron_cluster_9
Pard3b,downdown,neuron_cluster_9
A330008L17Rik,downdown,neuron_cluster_9
Pappa,downdown,neuron_cluster_9
Arl15,downdown,neuron_cluster_9
Sash1,downdown,neuron_cluster_9
Phkg1,downdown,neuron_cluster_9
Agmo,downdown,neuron_cluster_9
Myof,downdown,neuron_cluster_9
2610035D17Rik,downdown,neuron_cluster_9
Cep112,downdown,neuron_cluster_9
Ninj2,downdown,neuron_cluster_9
Kcnab1,downdown,neuron_cluster_9
3300002A11Rik,downdown,neuron_cluster_9
Plekhg1,downdown,neuron_cluster_9
Arr3,downdown,neuron_cluster_9
4930509J09Rik,downdown,neuron_cluster_9
Gm48749,downdown,neuron_cluster_9
Enpp2,downdown,neuron_cluster_9
Shroom3,downdown,neuron_cluster_9
Dock10,downdown,neuron_cluster_9
Adam12,downdown,neuron_cluster_9
Chrm2,downdown,neuron_cluster_9
Plcb1,downdown,neuron_cluster_9
Mindy4b-ps,downdown,neuron_cluster_9
Slc8a1,downdown,neuron_cluster_9
Cntn6,downdown,neuron_cluster_9
Klhl2,downdown,neuron_cluster_9
4930511M06Rik,downdown,neuron_cluster_9
Rundc3b,downdown,neuron_cluster_9
Vwc2l,downdown,neuron_cluster_9
Sept4,downdown,neuron_cluster_9
A830018L16Rik,downdown,neuron_cluster_9
Msi2,downdown,neuron_cluster_9
Stard13,downdown,neuron_cluster_9
Myo1f,downdown,neuron_cluster_9
Maml2,downdown,neuron_cluster_9
Gm43507,downdown,neuron_cluster_9
Frmd4a,downdown,neuron_cluster_9
Epn2,downdown,neuron_cluster_9
Gm6994,downdown,neuron_cluster_9
Il1rapl2,downdown,neuron_cluster_9
Trpc4,downdown,neuron_cluster_9
Gm45904,downdown,neuron_cluster_9
Grin2a,downdown,neuron_cluster_9
Eda,downdown,neuron_cluster_9
Lama2,downdown,neuron_cluster_9
Cacna2d3,downdown,neuron_cluster_9
Mobp,downdown,neuron_cluster_9
Cnksr2,downdown,neuron_cluster_9
Mir9-3hg,downdown,neuron_cluster_9
Hes5,downdown,neuron_cluster_9
Gm42413,downdown,neuron_cluster_9
Rora,downdown,neuron_cluster_9
Thsd1,downdown,neuron_cluster_9
Pappa2,downdown,neuron_cluster_9
F3,downdown,neuron_cluster_9
Megf11,downdown,neuron_cluster_9
Sat1,downdown,neuron_cluster_9
Flt1,downdown,neuron_cluster_9
Fbxl7,downdown,neuron_cluster_9
9630028H03Rik,downdown,neuron_cluster_9
Mctp1,downdown,neuron_cluster_9
Nfib,downdown,neuron_cluster_9
A330015K06Rik,downdown,neuron_cluster_9
Cdh4,downdown,neuron_cluster_9
Tmem163,downdown,neuron_cluster_9
Cdh13,downdown,neuron_cluster_9
Epb41l2,downdown,neuron_cluster_9
Atp8b5,downdown,neuron_cluster_9
Arhgef26,downdown,neuron_cluster_9
Bcl11a,downdown,neuron_cluster_9
Tmc7,downdown,neuron_cluster_9
Inpp4b,downdown,neuron_cluster_9
Ppp1r16b,downdown,neuron_cluster_9
Edil3,downdown,neuron_cluster_9
Cldn5,downdown,neuron_cluster_9
Gm15398,downdown,neuron_cluster_9
Grik1,downdown,neuron_cluster_9
Prr16,downdown,neuron_cluster_9
Dcc,downdown,neuron_cluster_9
Pex5l,downdown,neuron_cluster_9
Nlgn1,downdown,neuron_cluster_9
Ctnnd2,downdown,neuron_cluster_9
Slc35f1,downdown,neuron_cluster_9
Lhfpl3,downdown,neuron_cluster_9
4930444A19Rik,downdown,neuron_cluster_9
Pde4d,downdown,neuron_cluster_9
Sst,downdown,neuron_cluster_9
Hs3st5,downdown,neuron_cluster_9
4933432K03Rik,downdown,neuron_cluster_9
Sema6d,downdown,neuron_cluster_9
Gm12128,downdown,neuron_cluster_9
Nrg3,downdown,neuron_cluster_9
Rreb1,downdown,neuron_cluster_9
Arpp21,downdown,neuron_cluster_9
Rarb,downdown,neuron_cluster_9
Pde8a,downdown,neuron_cluster_9
Col25a1,downdown,neuron_cluster_9
Cfap65,downdown,neuron_cluster_9
Dlgap2,downdown,neuron_cluster_9
Atp1a2,downdown,neuron_cluster_9
Gm32509,downdown,neuron_cluster_9
Robo2,downdown,neuron_cluster_9
Ctnna3,downdown,neuron_cluster_9
Sfxn5,downdown,neuron_cluster_9
Mal,downdown,neuron_cluster_9
Fstl4,downdown,neuron_cluster_9
Adgrb3,downdown,neuron_cluster_9
Gulp1,downdown,neuron_cluster_9
Cntn5,downdown,neuron_cluster_9
Vtn,downdown,neuron_cluster_9
Spock3,downdown,neuron_cluster_9
Nr3c2,downdown,neuron_cluster_9
Pcdh7,downdown,neuron_cluster_9
Gfap,updown,neuron_cluster_9
mt-Co3,updown,neuron_cluster_9
Tcf4,updown,neuron_cluster_9
Crip1,updown,neuron_cluster_9
Sgcd,updown,neuron_cluster_9
Tmem132cos,updown,neuron_cluster_9
Omd,updown,neuron_cluster_9
Fstl5,updown,neuron_cluster_9
Gm26834,updown,neuron_cluster_9
Frmd4b,updown,neuron_cluster_9
Fzd6,updown,neuron_cluster_9
Zeb1,updown,neuron_cluster_9
Gm13905,updown,neuron_cluster_9
Gm39363,updown,neuron_cluster_9
E230014E18Rik,updown,neuron_cluster_9
Dock5,updown,neuron_cluster_9
Mmd2,updown,neuron_cluster_9
Cdk19,updown,neuron_cluster_9
Gm27224,updown,neuron_cluster_9
Gm26871,updown,neuron_cluster_9
Mitf,updown,neuron_cluster_9
Arhgap6,updown,neuron_cluster_9
Unc5cl,updown,neuron_cluster_9
Slc38a11,updown,neuron_cluster_9
Xylt1,updown,neuron_cluster_9
4930428E07Rik,updown,neuron_cluster_9
Chst9,updown,neuron_cluster_9
Syt1,updown,neuron_cluster_9
Daam2,updown,neuron_cluster_9
Prox1,updown,neuron_cluster_9
Epsti1,updown,neuron_cluster_9
Pde11a,updown,neuron_cluster_9
Meis2,updown,neuron_cluster_9
Ccdc33,updown,neuron_cluster_9
Mast4,updown,neuron_cluster_9
Sulf1,updown,neuron_cluster_9
Pacrg,updown,neuron_cluster_9
4930447K03Rik,updown,neuron_cluster_9
Kank1,updown,neuron_cluster_9
Gm32828,updown,neuron_cluster_9
Pde4b,updown,neuron_cluster_9
Gpr158,updown,neuron_cluster_9
Wwox,updown,neuron_cluster_9
Ugt8a,updown,neuron_cluster_9
Dach1,updown,neuron_cluster_9
Tbx3,updown,neuron_cluster_9
Trf,updown,neuron_cluster_9
Brinp3,updown,neuron_cluster_9
4930447N08Rik,updown,neuron_cluster_9
Ptgds,updown,neuron_cluster_9
Sema5a,updown,neuron_cluster_9
Zbtb20,updown,neuron_cluster_9
Pak7,updown,neuron_cluster_9
Gm21798,updown,neuron_cluster_9
Gm31243,updown,neuron_cluster_9
Paqr8,updown,neuron_cluster_9
Caln1,updown,neuron_cluster_9
Gab1,updown,neuron_cluster_9
Hdac9,updown,neuron_cluster_9
Gm29683,updown,neuron_cluster_9
Mgat4c,updown,neuron_cluster_9
Phactr1,updown,neuron_cluster_9
2610203C22Rik,updown,neuron_cluster_9
Pde7b,updown,neuron_cluster_9
Frmd5,updown,neuron_cluster_9
Prrg1,updown,neuron_cluster_9
Nxpe2,updown,neuron_cluster_9
Zfhx3,updown,neuron_cluster_9
Pde1a,updown,neuron_cluster_9
Clstn2,updown,neuron_cluster_9
Prex2,updown,neuron_cluster_9
Atg4a,updown,neuron_cluster_9
E130114P18Rik,updown,neuron_cluster_9
Sdk1,updown,neuron_cluster_9
Trpc5,updown,neuron_cluster_9
Car2,updown,neuron_cluster_9
Mag,updown,neuron_cluster_9
Slc6a11,updown,neuron_cluster_9
Nwd1,updown,neuron_cluster_9
Ammecr1,updown,neuron_cluster_9
Palmd,updown,neuron_cluster_9
Anks1b,updown,neuron_cluster_9
Hbb-bs,updown,neuron_cluster_9
Tox,updown,neuron_cluster_9
Rims1,updown,neuron_cluster_9
Reln,updown,neuron_cluster_9
Kcnb2,updown,neuron_cluster_9
Gm16168,updown,neuron_cluster_9
Dscam,updown,neuron_cluster_9
Celf2,updown,neuron_cluster_9
Pecam1,updown,neuron_cluster_9
Pdgfrb,updown,neuron_cluster_9
Dlgap1,updown,neuron_cluster_9
Nfasc,updown,neuron_cluster_9
Ly6c1,updown,neuron_cluster_9
4930567K20Rik,updown,neuron_cluster_9
Creb5,updown,neuron_cluster_9
Tenm3,updown,neuron_cluster_9
Ccdc153,updown,neuron_cluster_9
Slc1a3,updown,neuron_cluster_9
Zfp536,updown,neuron_cluster_9
Elmo1,updown,neuron_cluster_9
Aqp4,updown,neuron_cluster_9
Entpd1,updown,neuron_cluster_9
Slc1a2,updown,neuron_cluster_9
Stxbp6,updown,neuron_cluster_9
Rasgef1b,updown,neuron_cluster_9
Prkg1,updown,neuron_cluster_9
Rgma,updown,neuron_cluster_9
Scarf1,updown,neuron_cluster_9
Abcg2,updown,neuron_cluster_9
Grb14,updown,neuron_cluster_9
Nwd2,updown,neuron_cluster_9
Gm2516,updown,neuron_cluster_9
Trpm3,updown,neuron_cluster_9
Dock4,updown,neuron_cluster_9
Luzp2,updown,neuron_cluster_9
4930445B16Rik,updown,neuron_cluster_9
Tbxas1,updown,neuron_cluster_9
Folh1,updown,neuron_cluster_9
Tmtc2,updown,neuron_cluster_9
Sox5os4,updown,neuron_cluster_9
Slc7a11,updown,neuron_cluster_9
Npsr1,updown,neuron_cluster_9
Zfp385b,updown,neuron_cluster_9
Spock1,updown,neuron_cluster_9
Pitpnc1,updown,neuron_cluster_9
Sec14l5,updown,neuron_cluster_9
Cdh9,updown,neuron_cluster_9
Gm11713,updown,neuron_cluster_9
Map7,updown,neuron_cluster_9
Galnt13,updown,neuron_cluster_9
Gm4258,updown,neuron_cluster_9
Gm29374,updown,neuron_cluster_9
Rgs20,updown,neuron_cluster_9
Agbl4,updown,neuron_cluster_9
Cdh18,updown,neuron_cluster_9
Pdzrn3,updown,neuron_cluster_9
Akap13,updown,neuron_cluster_9
Dpp10,downup,neuron_cluster_9
Greb1l,downup,neuron_cluster_9
Gm3764,downup,neuron_cluster_9
Lsamp,downup,neuron_cluster_9
Gabrb1,downup,neuron_cluster_9
Pmch,downup,neuron_cluster_9
Dlg2,downup,neuron_cluster_9
Gm20713,downup,neuron_cluster_9
Kcnh8,downup,neuron_cluster_9
Nrg1,downup,neuron_cluster_9
Cntn3,downup,neuron_cluster_9
Kcnk2,downup,neuron_cluster_9
Gm42962,downup,neuron_cluster_9
6330411D24Rik,downup,neuron_cluster_9
Lpar1,downup,neuron_cluster_9
Kcnq3,downup,neuron_cluster_9
Pcdh11x,downup,neuron_cluster_9
Tenm4,downup,neuron_cluster_9
Plxdc2,downup,neuron_cluster_9
Adarb2,downup,neuron_cluster_9
Gm28376,downup,neuron_cluster_9
Cpne4,downup,neuron_cluster_9
Arhgap24,downup,neuron_cluster_9
Tcf7l1,downup,neuron_cluster_9
Nell1,downup,neuron_cluster_9
Pid1,downup,neuron_cluster_9
Eya2,downup,neuron_cluster_9
Negr1,downup,neuron_cluster_9
Dgki,downup,neuron_cluster_9
1700120B22Rik,downup,neuron_cluster_9
Chrm3,downup,neuron_cluster_9
Tll1,downup,neuron_cluster_9
Patl2,downup,neuron_cluster_9
Trp63,downup,neuron_cluster_9
Ror1,downup,neuron_cluster_9
Ptprj,downup,neuron_cluster_9
Sfta3-ps,downup,neuron_cluster_9
Snhg11,downup,neuron_cluster_9
Gm16351,downup,neuron_cluster_9
Gm1992,downup,neuron_cluster_9
Gm15680,downup,neuron_cluster_9
Foxp1,downup,neuron_cluster_9
Ano4,downup,neuron_cluster_9
Robo1,downup,neuron_cluster_9
Lypd6,downup,neuron_cluster_9
Magi2,downup,neuron_cluster_9
Gm48742,downup,neuron_cluster_9
Ptprd,downup,neuron_cluster_9
Fgf14,downup,neuron_cluster_9
Cacna2d1,downup,neuron_cluster_9
Rfx4,downup,neuron_cluster_9
Gli3,downup,neuron_cluster_9
Grm5,downup,neuron_cluster_9
Vcan,downup,neuron_cluster_9
Slc7a10,downup,neuron_cluster_9
Atp13a5,downup,neuron_cluster_9
Gpc5,downup,neuron_cluster_9
Xkr4,downup,neuron_cluster_9
Gm4876,downup,neuron_cluster_9
Aff2,downup,neuron_cluster_9
Tcerg1l,downup,neuron_cluster_9
Erbb4,downup,neuron_cluster_9
Slco1c1,downup,neuron_cluster_9
Fat3,downup,neuron_cluster_9
Kcna1,downup,neuron_cluster_9
Kcnip3,downup,neuron_cluster_9
Gm42303,downup,neuron_cluster_9
Clic5,downup,neuron_cluster_9
Sntg1,downup,neuron_cluster_9
Pdgfd,downup,neuron_cluster_9
Gm12296,downup,neuron_cluster_9
Art3,downup,neuron_cluster_9
Spag16,downup,neuron_cluster_9
Htr1f,downup,neuron_cluster_9
Hs3st4,downup,neuron_cluster_9
Gm20642,downup,neuron_cluster_9
Kctd8,downup,neuron_cluster_9
Adamts20,downup,neuron_cluster_9
Etl4,downup,neuron_cluster_9
Ttll6,downup,neuron_cluster_9
Enox1,downup,neuron_cluster_9
Mir99ahg,downup,neuron_cluster_9
Epha5,downup,neuron_cluster_9
Epas1,downup,neuron_cluster_9
Slc25a48,downup,neuron_cluster_9
Dock2,downup,neuron_cluster_9
Gm28154,downup,neuron_cluster_9
Igf1,downup,neuron_cluster_9
Lingo2,downup,neuron_cluster_9
Tns3,downup,neuron_cluster_9
Gm26520,downup,neuron_cluster_9
Slit2,downup,neuron_cluster_9
Sntb1,downup,neuron_cluster_9
Cadm2,downup,neuron_cluster_9
Klk8,downup,neuron_cluster_9
Csta2,downup,neuron_cluster_9
Sh3d19,downup,neuron_cluster_9
Mob3b,downup,neuron_cluster_9
Rgs22,downup,neuron_cluster_9
Plce1,downup,neuron_cluster_9
Ptprm,downup,neuron_cluster_9
Nav2,downup,neuron_cluster_9
Ctsh,downup,neuron_cluster_9
Ypel2,downup,neuron_cluster_9
Zeb2,downup,neuron_cluster_9
Dlc1,downup,neuron_cluster_9
Gm26936,downup,neuron_cluster_9
Ghr,downup,neuron_cluster_9
Tm4sf1,downup,neuron_cluster_9
Adgrl4,downup,neuron_cluster_9
Slc25a54,downup,neuron_cluster_9
Ly86,downup,neuron_cluster_9
Fry,downup,neuron_cluster_9
Kctd16,downup,neuron_cluster_9
D7Ertd443e,downup,neuron_cluster_9
Thsd4,downup,neuron_cluster_9
Cobll1,downup,neuron_cluster_9
Etv6,downup,neuron_cluster_9
Gm38505,downup,neuron_cluster_9
Nnat,downup,neuron_cluster_9
Ryr3,downup,neuron_cluster_9
Gm45323,downup,neuron_cluster_9
Gm20754,downup,neuron_cluster_9
Slc44a5,downup,neuron_cluster_9
B230217J21Rik,downup,neuron_cluster_9
Olfm3,downup,neuron_cluster_9
Glra3,downup,neuron_cluster_9
Gm42439,downup,neuron_cluster_9
Atp6v0a4,downup,neuron_cluster_9
Gm6277,downup,neuron_cluster_9
Pfkfb1,downup,neuron_cluster_9
Syt10,downup,neuron_cluster_9
Mmp16,downup,neuron_cluster_9
Gm17249,downup,neuron_cluster_9
Ube2cbp,downup,neuron_cluster_9
8030451O07Rik,downup,neuron_cluster_9
Bcas1os2,downup,neuron_cluster_9
A330049N07Rik,downup,neuron_cluster_9
Litaf,downup,neuron_cluster_9
Mertk,downup,neuron_cluster_9
Asic2,downup,neuron_cluster_9
Nfia,downup,neuron_cluster_9
Fli1,downup,neuron_cluster_9
Ntng1,downup,neuron_cluster_9
Ccdc192,downup,neuron_cluster_9
Prkca,downup,neuron_cluster_9
Chsy3,downup,neuron_cluster_9
St6galnac3,downup,neuron_cluster_9
Hba-a1,downup,neuron_cluster_9
Ralyl,downup,neuron_cluster_9
9530059O14Rik,downup,neuron_cluster_9
Eps8l3,downup,neuron_cluster_9
Ube3a,downup,neuron_cluster_9
Il33,downup,neuron_cluster_9
6330576A10Rik,downup,neuron_cluster_9
Pdzd2,downup,neuron_cluster_9
Pld1,downup,neuron_cluster_9
Macrod2os1,downup,neuron_cluster_9
Hdac8,downup,neuron_cluster_9
Ccnd3,downup,neuron_cluster_9
4930505G20Rik,downup,neuron_cluster_9
Cntnap4,downup,neuron_cluster_9
Ubash3b,downup,neuron_cluster_9
Prr5l,downup,neuron_cluster_9
Fbxl8,downup,neuron_cluster_9
Sytl2,downup,neuron_cluster_9
Gria4,downup,neuron_cluster_9
Nuf2,downup,neuron_cluster_9
Lhfp,downup,neuron_cluster_9
Naaladl2,downup,neuron_cluster_9
Wdr17,downup,neuron_cluster_9
Ndst4,downup,neuron_cluster_9
D030068K23Rik,downup,neuron_cluster_9
Ldlrad4,downup,neuron_cluster_9
Nell1os,downup,neuron_cluster_9
Gm12239,downup,neuron_cluster_9
Aspa,downup,neuron_cluster_9
Tafa2,downup,neuron_cluster_9
Lrrtm3,downup,neuron_cluster_9
Ptprb,downup,neuron_cluster_9
Galnt18,downup,neuron_cluster_9
Sorcs1,downup,neuron_cluster_9
Spef2,downup,neuron_cluster_9
Eps8,downup,neuron_cluster_9
Hepacam,downup,neuron_cluster_9
Ccdc141,downup,neuron_cluster_9
Gm28905,downup,neuron_cluster_9
Cacnb2,downup,neuron_cluster_9
Csmd3,downup,neuron_cluster_9
Shisa9,downup,neuron_cluster_9
1700111E14Rik,downup,neuron_cluster_9
Hcrt,downup,neuron_cluster_9
Ust,downup,neuron_cluster_9
Tmem132c,downup,neuron_cluster_9
Cacng4,downup,neuron_cluster_9
Tmem108,downup,neuron_cluster_9
4930419G24Rik,downup,neuron_cluster_9
Plekhh1,downup,neuron_cluster_9
Gm15261,downup,neuron_cluster_9
Srrm4,downup,neuron_cluster_9
Adra1a,downup,neuron_cluster_9
Fign,downup,neuron_cluster_9
Spon1,downup,neuron_cluster_9
Dnah12,downup,neuron_cluster_9
Rbfox1,downup,neuron_cluster_9
Gm45321,downup,neuron_cluster_9
1110019D14Rik,downup,neuron_cluster_9
Rgs6,downup,neuron_cluster_9
Nrg3os,downup,neuron_cluster_9
Trhde,downup,neuron_cluster_9
1810020O05Rik,downup,neuron_cluster_9
Kcnip1,downup,neuron_cluster_9
Rmst,downup,neuron_cluster_9
Pcdh15,downup,neuron_cluster_9
Gm10134,downup,neuron_cluster_9
Sorcs2,downup,neuron_cluster_9
Slc39a12,downup,neuron_cluster_9
Tafa1,downup,neuron_cluster_9
Gm28526,downup,neuron_cluster_9
Gm13944,downup,neuron_cluster_9
Adamts2,downup,neuron_cluster_9
Fsd2,downup,neuron_cluster_9
Pde8b,downup,neuron_cluster_9
Alk,downup,neuron_cluster_9
Slc2a13,downup,neuron_cluster_9
Sox5,downup,neuron_cluster_9
Dyrk4,downup,neuron_cluster_9
Tenm1,downup,neuron_cluster_9
Cpm,downup,neuron_cluster_9
Cd37,downup,neuron_cluster_9
Mapk4,downup,neuron_cluster_9
Ctss,downup,neuron_cluster_9
9130019P16Rik,downup,neuron_cluster_9
Dpyd,downup,neuron_cluster_9
Pcsk2,downup,neuron_cluster_9
Gm48091,downup,neuron_cluster_9
Igsf11,downup,neuron_cluster_9
C730002L08Rik,downup,neuron_cluster_9
Rassf9,downup,neuron_cluster_9
Gm10714,downup,neuron_cluster_9
Gpcpd1,downup,neuron_cluster_9
Zfp804a,downup,neuron_cluster_9
Gm4128,downup,neuron_cluster_9
Ranbp3l,downup,neuron_cluster_9
Tcea3,downup,neuron_cluster_9
Mef2c,downup,neuron_cluster_9
Itgb5,downup,neuron_cluster_9
Adgrv1,downup,neuron_cluster_9
Prkch,downup,neuron_cluster_9
Unc5c,downup,neuron_cluster_9
Sorcs3,downup,neuron_cluster_9
Cyp7b1,downup,neuron_cluster_9
Dnah3,downup,neuron_cluster_9
Npas3,downup,neuron_cluster_9
Itpr2,downup,neuron_cluster_9
C030029H02Rik,downup,neuron_cluster_9
Pigk,downup,neuron_cluster_9
Adamtsl3,downup,neuron_cluster_9
Gm13187,downup,neuron_cluster_9
Gm35188,downup,neuron_cluster_9
Gm30382,downup,neuron_cluster_9
St3gal6,downup,neuron_cluster_9
Lrrc7,downup,neuron_cluster_9
Pcdhb5,downup,neuron_cluster_9
Fhit,downup,neuron_cluster_9
Gm14858,downup,neuron_cluster_9
Gpc3,downup,neuron_cluster_9
Gm12828,downup,neuron_cluster_9
Arhgap31,downup,neuron_cluster_9
Nkain2,downup,neuron_cluster_9
Ipcef1,downup,neuron_cluster_9
Hs3st2,downup,neuron_cluster_9
Tmem132d,downup,neuron_cluster_9
C130073E24Rik,downup,neuron_cluster_9
