Gene,RRquadrant,Sample
Sash3,upup,neuron_cluster_7
Arr3,upup,neuron_cluster_7
Kif4,upup,neuron_cluster_7
Cysltr1,upup,neuron_cluster_7
Gm5127,upup,neuron_cluster_7
Gucy2f,upup,neuron_cluster_7
Siah1b,upup,neuron_cluster_7
Ace2,upup,neuron_cluster_7
Tlr7,upup,neuron_cluster_7
Oxt,downdown,neuron_cluster_7
mt-Co3,downdown,neuron_cluster_7
Apoe,downdown,neuron_cluster_7
Avp,downdown,neuron_cluster_7
Sst,downdown,neuron_cluster_7
Tcf4,downdown,neuron_cluster_7
Dleu2,downdown,neuron_cluster_7
Clec2d,downdown,neuron_cluster_7
Dock5,downdown,neuron_cluster_7
Ptprj,downdown,neuron_cluster_7
Olfm3,downdown,neuron_cluster_7
Sat1,downdown,neuron_cluster_7
Tmem212,downdown,neuron_cluster_7
Grm5,downdown,neuron_cluster_7
Ninj2,downdown,neuron_cluster_7
2010001K21Rik,downdown,neuron_cluster_7
Tafa4,downdown,neuron_cluster_7
Pcdh7,downdown,neuron_cluster_7
Epn2,downdown,neuron_cluster_7
Gm29374,downdown,neuron_cluster_7
Ptgds,downdown,neuron_cluster_7
Nr3c2,downdown,neuron_cluster_7
Slit3,downdown,neuron_cluster_7
Gsdme,downdown,neuron_cluster_7
Rasal3,downdown,neuron_cluster_7
Dnah12,downdown,neuron_cluster_7
Rtkn2,downdown,neuron_cluster_7
Klhl1,downdown,neuron_cluster_7
Irgm1,downdown,neuron_cluster_7
Thsd4,downdown,neuron_cluster_7
Mal,downdown,neuron_cluster_7
Cd300a,downdown,neuron_cluster_7
Rgs20,downdown,neuron_cluster_7
Cxcl12,downdown,neuron_cluster_7
Abcc9,downdown,neuron_cluster_7
9630028B13Rik,downdown,neuron_cluster_7
Neurod1,downdown,neuron_cluster_7
Tmtc2,downdown,neuron_cluster_7
Zfp474,downdown,neuron_cluster_7
Dpp6,downdown,neuron_cluster_7
F11r,downdown,neuron_cluster_7
9930111J21Rik2,downdown,neuron_cluster_7
Unc93b1,downdown,neuron_cluster_7
Zeb1,downdown,neuron_cluster_7
Efcab11,downdown,neuron_cluster_7
B230323A14Rik,downdown,neuron_cluster_7
Cfap52,downdown,neuron_cluster_7
Clstn2,downdown,neuron_cluster_7
Gm44763,downdown,neuron_cluster_7
Nfib,downdown,neuron_cluster_7
Slc4a4,downdown,neuron_cluster_7
Kcnab1,downdown,neuron_cluster_7
Gria3,downdown,neuron_cluster_7
Gm29683,downdown,neuron_cluster_7
Paqr8,downdown,neuron_cluster_7
Ccdc153,downdown,neuron_cluster_7
Hba-a1,downdown,neuron_cluster_7
Zeb2,downdown,neuron_cluster_7
Myof,downdown,neuron_cluster_7
Ednrb,downdown,neuron_cluster_7
Bmpr1b,downdown,neuron_cluster_7
St18,downdown,neuron_cluster_7
Ak9,downdown,neuron_cluster_7
Atp13a5,downdown,neuron_cluster_7
Pld5,downdown,neuron_cluster_7
Mog,downdown,neuron_cluster_7
Alpk2,downdown,neuron_cluster_7
Gm5678,downdown,neuron_cluster_7
Armc3,downdown,neuron_cluster_7
Slc7a11,downdown,neuron_cluster_7
Tcf7l1,downdown,neuron_cluster_7
Nnat,downdown,neuron_cluster_7
Slc7a5,downdown,neuron_cluster_7
Sorcs2,downdown,neuron_cluster_7
Gm42413,downdown,neuron_cluster_7
Fstl4,downdown,neuron_cluster_7
Kcnip1,downdown,neuron_cluster_7
Mir9-3hg,downdown,neuron_cluster_7
Car4,downdown,neuron_cluster_7
Kank1,downdown,neuron_cluster_7
Calcr,downdown,neuron_cluster_7
Rgs6,downdown,neuron_cluster_7
Gbp5,downdown,neuron_cluster_7
Adgrl3,downdown,neuron_cluster_7
Adamtsl1,downdown,neuron_cluster_7
Nckap5,downdown,neuron_cluster_7
Tnfaip6,downdown,neuron_cluster_7
Rundc3b,downdown,neuron_cluster_7
9530026P05Rik,downdown,neuron_cluster_7
4833427G06Rik,downdown,neuron_cluster_7
Galnt18,downdown,neuron_cluster_7
Gpc3,downdown,neuron_cluster_7
Ebf2,downdown,neuron_cluster_7
Gm6277,downdown,neuron_cluster_7
Mmd2,downdown,neuron_cluster_7
Trf,downdown,neuron_cluster_7
Abcc4,downdown,neuron_cluster_7
Nfia,downdown,neuron_cluster_7
Ptchd4,downdown,neuron_cluster_7
Chst9,downdown,neuron_cluster_7
Gm49678,downdown,neuron_cluster_7
Pde11a,downdown,neuron_cluster_7
Slc35f1,downdown,neuron_cluster_7
Dock1,downdown,neuron_cluster_7
Rab11fip1,downdown,neuron_cluster_7
Med18,downdown,neuron_cluster_7
Hmcn1,downdown,neuron_cluster_7
Prom1,downdown,neuron_cluster_7
Vtn,downdown,neuron_cluster_7
Sgms1,downdown,neuron_cluster_7
Car2,downdown,neuron_cluster_7
Sox2ot,downdown,neuron_cluster_7
Htr1f,downdown,neuron_cluster_7
Lhfpl3,downdown,neuron_cluster_7
Abtb2,downdown,neuron_cluster_7
Snorc,downdown,neuron_cluster_7
Stxbp6,downdown,neuron_cluster_7
Slc39a12,downdown,neuron_cluster_7
Cped1,downdown,neuron_cluster_7
Mir670hg,downdown,neuron_cluster_7
Eya2,downdown,neuron_cluster_7
Atp1a2,downdown,neuron_cluster_7
Sept4,downdown,neuron_cluster_7
Ptprg,downdown,neuron_cluster_7
Prr16,downdown,neuron_cluster_7
Schip1,downdown,neuron_cluster_7
Prrx1,downdown,neuron_cluster_7
Tcf7l2,downdown,neuron_cluster_7
Lrmda,downdown,neuron_cluster_7
D7Ertd443e,downdown,neuron_cluster_7
Pdgfra,downdown,neuron_cluster_7
6330411D24Rik,downdown,neuron_cluster_7
Lama1,downdown,neuron_cluster_7
Morrbid,downdown,neuron_cluster_7
Utrn,downdown,neuron_cluster_7
Cldn5,downdown,neuron_cluster_7
Egfl7,downdown,neuron_cluster_7
H2-Q4,downdown,neuron_cluster_7
Mgat4c,downdown,neuron_cluster_7
Itga9,downdown,neuron_cluster_7
Dock2,downdown,neuron_cluster_7
Prox1,downdown,neuron_cluster_7
Flt1,downdown,neuron_cluster_7
Adamts20,updown,neuron_cluster_7
Plp1,updown,neuron_cluster_7
Pard3bos1,updown,neuron_cluster_7
Hs3st2,updown,neuron_cluster_7
4930509J09Rik,updown,neuron_cluster_7
Arpp21,updown,neuron_cluster_7
Cdh8,updown,neuron_cluster_7
Apod,updown,neuron_cluster_7
Celf2,updown,neuron_cluster_7
Cntnap5c,updown,neuron_cluster_7
Igfbp7,updown,neuron_cluster_7
Cdh12,updown,neuron_cluster_7
Pde3a,updown,neuron_cluster_7
Lepr,updown,neuron_cluster_7
Gm45904,updown,neuron_cluster_7
Epha3,updown,neuron_cluster_7
E130114P18Rik,updown,neuron_cluster_7
9130019P16Rik,updown,neuron_cluster_7
Gm13944,updown,neuron_cluster_7
Adamts19,updown,neuron_cluster_7
Palmd,updown,neuron_cluster_7
Lrrc4c,updown,neuron_cluster_7
Rgma,updown,neuron_cluster_7
Pdzd2,updown,neuron_cluster_7
Slco1c1,updown,neuron_cluster_7
Edil3,updown,neuron_cluster_7
Ctsh,updown,neuron_cluster_7
Dnah3,updown,neuron_cluster_7
Gcnt2,updown,neuron_cluster_7
Lypd6,updown,neuron_cluster_7
Prr5l,updown,neuron_cluster_7
Rarb,updown,neuron_cluster_7
Mbp,updown,neuron_cluster_7
Kctd16,updown,neuron_cluster_7
Vwc2l,updown,neuron_cluster_7
Spag16,updown,neuron_cluster_7
Ugt8a,updown,neuron_cluster_7
Ankfn1,updown,neuron_cluster_7
Kcnt2,updown,neuron_cluster_7
Kctd8,updown,neuron_cluster_7
Gm11940,updown,neuron_cluster_7
Gm14507,updown,neuron_cluster_7
Sntb1,updown,neuron_cluster_7
Gm15743,updown,neuron_cluster_7
Lhfp,updown,neuron_cluster_7
Myl9,updown,neuron_cluster_7
Slc1a2,updown,neuron_cluster_7
Sfta3-ps,updown,neuron_cluster_7
Ptch1,updown,neuron_cluster_7
Cacng4,updown,neuron_cluster_7
Wfdc18,updown,neuron_cluster_7
4930567K20Rik,updown,neuron_cluster_7
Anln,updown,neuron_cluster_7
Uaca,updown,neuron_cluster_7
Gm20754,updown,neuron_cluster_7
Csf1r,updown,neuron_cluster_7
Slco1a4,updown,neuron_cluster_7
Itga1,updown,neuron_cluster_7
Sh3d19,updown,neuron_cluster_7
Lef1,updown,neuron_cluster_7
Gm26713,updown,neuron_cluster_7
Pbx3,updown,neuron_cluster_7
Ust,updown,neuron_cluster_7
Mmp16,updown,neuron_cluster_7
Plpp3,updown,neuron_cluster_7
Shroom3,updown,neuron_cluster_7
Sema6d,updown,neuron_cluster_7
Adam12,updown,neuron_cluster_7
Abca8a,updown,neuron_cluster_7
Megf10,updown,neuron_cluster_7
Ptprz1,updown,neuron_cluster_7
Phkg1,updown,neuron_cluster_7
Podxl,updown,neuron_cluster_7
A330008L17Rik,updown,neuron_cluster_7
Hs6st2,updown,neuron_cluster_7
Nxpe2,updown,neuron_cluster_7
Gm43507,updown,neuron_cluster_7
Hdac8,updown,neuron_cluster_7
Pltp,updown,neuron_cluster_7
Acer2,updown,neuron_cluster_7
Rreb1,updown,neuron_cluster_7
Kitl,updown,neuron_cluster_7
Ermn,updown,neuron_cluster_7
Ccdc192,updown,neuron_cluster_7
Prkch,updown,neuron_cluster_7
Megf11,updown,neuron_cluster_7
Gm31356,updown,neuron_cluster_7
Arsj,updown,neuron_cluster_7
Sytl2,updown,neuron_cluster_7
Heg1,updown,neuron_cluster_7
4930467D21Rik,updown,neuron_cluster_7
Sox21,updown,neuron_cluster_7
Ppp1r16b,updown,neuron_cluster_7
Elmo1,updown,neuron_cluster_7
Man1a,updown,neuron_cluster_7
Gatm,updown,neuron_cluster_7
Cemip,updown,neuron_cluster_7
D030068K23Rik,updown,neuron_cluster_7
Gbp4,updown,neuron_cluster_7
Dnah8,updown,neuron_cluster_7
Chsy3,updown,neuron_cluster_7
Itih5,updown,neuron_cluster_7
Nxph1,updown,neuron_cluster_7
Spag17,updown,neuron_cluster_7
Cd37,updown,neuron_cluster_7
Zfp385b,updown,neuron_cluster_7
Akap13,updown,neuron_cluster_7
Acbd7,updown,neuron_cluster_7
Sec14l5,updown,neuron_cluster_7
Cfap65,updown,neuron_cluster_7
A230083N12Rik,updown,neuron_cluster_7
Kcna1,updown,neuron_cluster_7
Bcas1,updown,neuron_cluster_7
Fcrls,updown,neuron_cluster_7
Rin3,updown,neuron_cluster_7
Itgb5,updown,neuron_cluster_7
Crnde,updown,neuron_cluster_7
Gm15155,updown,neuron_cluster_7
2900045O20Rik,updown,neuron_cluster_7
Upk3a,updown,neuron_cluster_7
AI849053,updown,neuron_cluster_7
Arsb,updown,neuron_cluster_7
Enpp6,updown,neuron_cluster_7
Mobp,updown,neuron_cluster_7
Nfasc,updown,neuron_cluster_7
Aspa,updown,neuron_cluster_7
Gm2164,updown,neuron_cluster_7
Unc13c,updown,neuron_cluster_7
Grm1,updown,neuron_cluster_7
Lrtm1,updown,neuron_cluster_7
Col23a1,updown,neuron_cluster_7
Epb41l2,updown,neuron_cluster_7
Ctss,updown,neuron_cluster_7
Col8a1,updown,neuron_cluster_7
A730049H05Rik,updown,neuron_cluster_7
Spock1,updown,neuron_cluster_7
Itpkb,updown,neuron_cluster_7
Ano1,updown,neuron_cluster_7
Chrm2,updown,neuron_cluster_7
Spef2,updown,neuron_cluster_7
Apbb1ip,updown,neuron_cluster_7
Prex2,updown,neuron_cluster_7
1810059C17Rik,updown,neuron_cluster_7
Wipf1,updown,neuron_cluster_7
Elovl7,updown,neuron_cluster_7
Gm48091,updown,neuron_cluster_7
Gm28376,updown,neuron_cluster_7
Pip4k2a,updown,neuron_cluster_7
Cacna2d3,updown,neuron_cluster_7
Thsd7a,updown,neuron_cluster_7
mt-Nd6,updown,neuron_cluster_7
Dnah6,updown,neuron_cluster_7
Hmgcs2,updown,neuron_cluster_7
9330175M20Rik,updown,neuron_cluster_7
Foxp2,updown,neuron_cluster_7
Lpar1,updown,neuron_cluster_7
Plekhh1,updown,neuron_cluster_7
Dapp1,updown,neuron_cluster_7
Emcn,updown,neuron_cluster_7
4930505G20Rik,updown,neuron_cluster_7
Etl4,updown,neuron_cluster_7
Gjc3,updown,neuron_cluster_7
Aldh1a1,updown,neuron_cluster_7
Gnrh1,updown,neuron_cluster_7
Cdh4,updown,neuron_cluster_7
Gria1,updown,neuron_cluster_7
Spata17,updown,neuron_cluster_7
Dock10,updown,neuron_cluster_7
Kcnn2,updown,neuron_cluster_7
Sox5os2,updown,neuron_cluster_7
Cyyr1,updown,neuron_cluster_7
Kcnh7,updown,neuron_cluster_7
Ddo,updown,neuron_cluster_7
Cdh18,updown,neuron_cluster_7
Rorb,updown,neuron_cluster_7
Gpcpd1,updown,neuron_cluster_7
Rapgef5,updown,neuron_cluster_7
Cp,updown,neuron_cluster_7
Glra3,updown,neuron_cluster_7
Klhl2,updown,neuron_cluster_7
Hepacam,updown,neuron_cluster_7
Hcn1,updown,neuron_cluster_7
Pbx1,updown,neuron_cluster_7
Myo10,updown,neuron_cluster_7
Mycn,updown,neuron_cluster_7
Dscaml1,updown,neuron_cluster_7
Pmch,downup,neuron_cluster_7
Frmd4a,downup,neuron_cluster_7
Slit2,downup,neuron_cluster_7
Cntnap5a,downup,neuron_cluster_7
Fhit,downup,neuron_cluster_7
Galntl6,downup,neuron_cluster_7
Ghr,downup,neuron_cluster_7
Rab39,downup,neuron_cluster_7
4930419G24Rik,downup,neuron_cluster_7
Gm32509,downup,neuron_cluster_7
Prkca,downup,neuron_cluster_7
Arl15,downup,neuron_cluster_7
Macrod2,downup,neuron_cluster_7
Itih3,downup,neuron_cluster_7
Dab1,downup,neuron_cluster_7
Wwox,downup,neuron_cluster_7
Grm3,downup,neuron_cluster_7
Zfpm2,downup,neuron_cluster_7
Snhg11,downup,neuron_cluster_7
Cfap299,downup,neuron_cluster_7
Sntg1,downup,neuron_cluster_7
Kcnmb2,downup,neuron_cluster_7
Cadm2,downup,neuron_cluster_7
Fat3,downup,neuron_cluster_7
Cdk19,downup,neuron_cluster_7
Efna5,downup,neuron_cluster_7
Dpyd,downup,neuron_cluster_7
Lrrtm4,downup,neuron_cluster_7
Zbtb20,downup,neuron_cluster_7
Il1rapl2,downup,neuron_cluster_7
Lrrtm3,downup,neuron_cluster_7
Ebf3,downup,neuron_cluster_7
Gm21798,downup,neuron_cluster_7
Arhgap15,downup,neuron_cluster_7
Maml2,downup,neuron_cluster_7
Chn2,downup,neuron_cluster_7
Pcdh15,downup,neuron_cluster_7
Gm19299,downup,neuron_cluster_7
2610203C22Rik,downup,neuron_cluster_7
Fcgr3,downup,neuron_cluster_7
Trabd2b,downup,neuron_cluster_7
Col12a1,downup,neuron_cluster_7
C730002L08Rik,downup,neuron_cluster_7
Malrd1,downup,neuron_cluster_7
Gm17266,downup,neuron_cluster_7
Enpep,downup,neuron_cluster_7
Crispld2,downup,neuron_cluster_7
4930550C14Rik,downup,neuron_cluster_7
Gm14412,downup,neuron_cluster_7
Hic1,downup,neuron_cluster_7
Gm48933,downup,neuron_cluster_7
Gjb2,downup,neuron_cluster_7
Clec1a,downup,neuron_cluster_7
Kcnn4,downup,neuron_cluster_7
Rasgrp3,downup,neuron_cluster_7
Arhgap19,downup,neuron_cluster_7
Il1rapl1,downup,neuron_cluster_7
Galnt17,downup,neuron_cluster_7
Dgkb,downup,neuron_cluster_7
Sema5a,downup,neuron_cluster_7
Pde1c,downup,neuron_cluster_7
Macrod2os1,downup,neuron_cluster_7
St3gal6,downup,neuron_cluster_7
Gm11844,downup,neuron_cluster_7
Qk,downup,neuron_cluster_7
Agtr1a,downup,neuron_cluster_7
Grin2a,downup,neuron_cluster_7
Pde4b,downup,neuron_cluster_7
Bcl11a,downup,neuron_cluster_7
Ubash3b,downup,neuron_cluster_7
Grip1,downup,neuron_cluster_7
Ano4,downup,neuron_cluster_7
Tmem132d,downup,neuron_cluster_7
Hs6st3,downup,neuron_cluster_7
Gm32828,downup,neuron_cluster_7
Slc44a5,downup,neuron_cluster_7
Sorcs3,downup,neuron_cluster_7
Epha5,downup,neuron_cluster_7
Plekhg1,downup,neuron_cluster_7
Acta2,downup,neuron_cluster_7
Ldb2,downup,neuron_cluster_7
Magi2,downup,neuron_cluster_7
Sox10,downup,neuron_cluster_7
Fam135b,downup,neuron_cluster_7
Rbms3,downup,neuron_cluster_7
Cmah,downup,neuron_cluster_7
Pitpnc1,downup,neuron_cluster_7
Prickle2,downup,neuron_cluster_7
Nwd2,downup,neuron_cluster_7
Tagln,downup,neuron_cluster_7
Pacrg,downup,neuron_cluster_7
Ccnd3,downup,neuron_cluster_7
4930444A19Rik,downup,neuron_cluster_7
Igf1r,downup,neuron_cluster_7
Frmpd4,downup,neuron_cluster_7
Trpc5,downup,neuron_cluster_7
Eps8,downup,neuron_cluster_7
Kcnq3,downup,neuron_cluster_7
Gm35188,downup,neuron_cluster_7
Acss3,downup,neuron_cluster_7
Eng,downup,neuron_cluster_7
Sulf1,downup,neuron_cluster_7
Cntnap5b,downup,neuron_cluster_7
Pdzrn3,downup,neuron_cluster_7
Mcc,downup,neuron_cluster_7
A230057D06Rik,downup,neuron_cluster_7
Gm11713,downup,neuron_cluster_7
Hbb-bs,downup,neuron_cluster_7
Pdzrn4,downup,neuron_cluster_7
Daam2,downup,neuron_cluster_7
Lama2,downup,neuron_cluster_7
Gm29266,downup,neuron_cluster_7
Kcnip3,downup,neuron_cluster_7
Fign,downup,neuron_cluster_7
Naaladl2,downup,neuron_cluster_7
Tmc7,downup,neuron_cluster_7
Gm37459,downup,neuron_cluster_7
Negr1,downup,neuron_cluster_7
Cdh13,downup,neuron_cluster_7
Arap2,downup,neuron_cluster_7
Trps1,downup,neuron_cluster_7
Necab1,downup,neuron_cluster_7
A830018L16Rik,downup,neuron_cluster_7
Ntm,downup,neuron_cluster_7
Dtna,downup,neuron_cluster_7
Klhl29,downup,neuron_cluster_7
Slc2a1,downup,neuron_cluster_7
Tmem132cos,downup,neuron_cluster_7
Skap2,downup,neuron_cluster_7
Nhsl1,downup,neuron_cluster_7
Sdk1,downup,neuron_cluster_7
1700120B22Rik,downup,neuron_cluster_7
Dlc1,downup,neuron_cluster_7
Dgki,downup,neuron_cluster_7
Mob3b,downup,neuron_cluster_7
Zfp804b,downup,neuron_cluster_7
Cdh10,downup,neuron_cluster_7
Wdr17,downup,neuron_cluster_7
Entpd1,downup,neuron_cluster_7
Gm10848,downup,neuron_cluster_7
Adamts2,downup,neuron_cluster_7
Arhgap31,downup,neuron_cluster_7
Col25a1,downup,neuron_cluster_7
St6galnac3,downup,neuron_cluster_7
Sfxn5,downup,neuron_cluster_7
Unc5c,downup,neuron_cluster_7
Luzp2,downup,neuron_cluster_7
Map7,downup,neuron_cluster_7
Slc8a1,downup,neuron_cluster_7
Litaf,downup,neuron_cluster_7
Hbb-bt,downup,neuron_cluster_7
Adcy8,downup,neuron_cluster_7
Gm44097,downup,neuron_cluster_7
Pde10a,downup,neuron_cluster_7
Rgs5,downup,neuron_cluster_7
Hs3st5,downup,neuron_cluster_7
Dock4,downup,neuron_cluster_7
Pigk,downup,neuron_cluster_7
Pde7b,downup,neuron_cluster_7
Tnfaip8,downup,neuron_cluster_7
Gm1992,downup,neuron_cluster_7
Nlrc5,downup,neuron_cluster_7
Adgrb3,downup,neuron_cluster_7
Tnr,downup,neuron_cluster_7
Fli1,downup,neuron_cluster_7
Ranbp3l,downup,neuron_cluster_7
Gm33727,downup,neuron_cluster_7
Prima1,downup,neuron_cluster_7
Prph,downup,neuron_cluster_7
Bcas1os2,downup,neuron_cluster_7
Slc7a1,downup,neuron_cluster_7
Zfp536,downup,neuron_cluster_7
Kcnb2,downup,neuron_cluster_7
Golim4,downup,neuron_cluster_7
Anks1b,downup,neuron_cluster_7
Airn,downup,neuron_cluster_7
Neat1,downup,neuron_cluster_7
Mast4,downup,neuron_cluster_7
Dscam,downup,neuron_cluster_7
Dlgap2,downup,neuron_cluster_7
Rbfox1,downup,neuron_cluster_7
5730522E02Rik,downup,neuron_cluster_7
Zfp804a,downup,neuron_cluster_7
Phlpp1,downup,neuron_cluster_7
Gpr17,downup,neuron_cluster_7
Ypel2,downup,neuron_cluster_7
Adamts12,downup,neuron_cluster_7
Cks1b,downup,neuron_cluster_7
Hcrt,downup,neuron_cluster_7
Acss1,downup,neuron_cluster_7
Tmem163,downup,neuron_cluster_7
Cfh,downup,neuron_cluster_7
Hes5,downup,neuron_cluster_7
Gabrb1,downup,neuron_cluster_7
Apcdd1,downup,neuron_cluster_7
Cobll1,downup,neuron_cluster_7
Cables1,downup,neuron_cluster_7
Ebf1,downup,neuron_cluster_7
Eya4,downup,neuron_cluster_7
Enpp1,downup,neuron_cluster_7
Tgfbr1,downup,neuron_cluster_7
Slc35f4,downup,neuron_cluster_7
Dab2,downup,neuron_cluster_7
Gm10401,downup,neuron_cluster_7
Pcsk2,downup,neuron_cluster_7
8030451A03Rik,downup,neuron_cluster_7
Xylt1,downup,neuron_cluster_7
Tns3,downup,neuron_cluster_7
A330049N07Rik,downup,neuron_cluster_7
Gm39363,downup,neuron_cluster_7
1700028P14Rik,downup,neuron_cluster_7
Btg4,downup,neuron_cluster_7
Meg3,downup,neuron_cluster_7
Acy3,downup,neuron_cluster_7
Gfap,downup,neuron_cluster_7
Grik1,downup,neuron_cluster_7
Tdo2,downup,neuron_cluster_7
Nkain3,downup,neuron_cluster_7
Vsig2,downup,neuron_cluster_7
Glra2,downup,neuron_cluster_7
Ptprm,downup,neuron_cluster_7
Gm16168,downup,neuron_cluster_7
Cdh19,downup,neuron_cluster_7
Topaz1,downup,neuron_cluster_7
Cmtm7,downup,neuron_cluster_7
Cadps2,downup,neuron_cluster_7
3300002A11Rik,downup,neuron_cluster_7
Ecscr,downup,neuron_cluster_7
Tmem132c,downup,neuron_cluster_7
E230014E18Rik,downup,neuron_cluster_7
Wdr63,downup,neuron_cluster_7
Srrm4,downup,neuron_cluster_7
Gm3764,downup,neuron_cluster_7
Gm30524,downup,neuron_cluster_7
Cyp7b1,downup,neuron_cluster_7
Gm26936,downup,neuron_cluster_7
Brinp3,downup,neuron_cluster_7
Elavl2,downup,neuron_cluster_7
4930511M06Rik,downup,neuron_cluster_7
Gabrb2,downup,neuron_cluster_7
Frmd4b,downup,neuron_cluster_7
Ly6c1,downup,neuron_cluster_7
A330015K06Rik,downup,neuron_cluster_7
Csta2,downup,neuron_cluster_7
Tmcc3,downup,neuron_cluster_7
Mef2c,downup,neuron_cluster_7
Stk32a,downup,neuron_cluster_7
Zfhx3,downup,neuron_cluster_7
Abcb1a,downup,neuron_cluster_7
Nav2,downup,neuron_cluster_7
Rmst,downup,neuron_cluster_7
Gm26862,downup,neuron_cluster_7
Epas1,downup,neuron_cluster_7
Gemin4,downup,neuron_cluster_7
Maml3,downup,neuron_cluster_7
Cdh9,downup,neuron_cluster_7
Stpg2,downup,neuron_cluster_7
Nell1,downup,neuron_cluster_7
Shisa9,downup,neuron_cluster_7
Adra1a,downup,neuron_cluster_7
Gpc5,downup,neuron_cluster_7
Rgs22,downup,neuron_cluster_7
Arhgap29,downup,neuron_cluster_7
Frmd5,downup,neuron_cluster_7
