Gene,RRquadrant,Sample
Ccr5,downdown,neuron_cluster_12
Ccdc170,downdown,neuron_cluster_12
Cnksr3,downdown,neuron_cluster_12
Ulbp1,downdown,neuron_cluster_12
Adgrg6,downdown,neuron_cluster_12
Gm47712,downdown,neuron_cluster_12
Nhsl1,downdown,neuron_cluster_12
Slc35d3,downdown,neuron_cluster_12
Raet1e,downdown,neuron_cluster_12
Gm26740,downdown,neuron_cluster_12
Gm48084,downdown,neuron_cluster_12
Gm48045,downdown,neuron_cluster_12
Calhm6,downdown,neuron_cluster_12
Frk,downdown,neuron_cluster_12
Amd2,downdown,neuron_cluster_12
4930547M16Rik,downdown,neuron_cluster_12
Gpr6,downdown,neuron_cluster_12
Prdm1,downdown,neuron_cluster_12
1700120B22Rik,downdown,neuron_cluster_12
Rtkn2,downdown,neuron_cluster_12
A330049N07Rik,downdown,neuron_cluster_12
Adora2a,downdown,neuron_cluster_12
Derl3,downdown,neuron_cluster_12
Gm867,downdown,neuron_cluster_12
Arhgap45,downdown,neuron_cluster_12
Gna15,downdown,neuron_cluster_12
Zfp781,downdown,neuron_cluster_12
E230014E18Rik,downdown,neuron_cluster_12
Gm17249,downdown,neuron_cluster_12
Gm16268,downdown,neuron_cluster_12
Igf1,downdown,neuron_cluster_12
Gm31592,downdown,neuron_cluster_12
Gm20757,downdown,neuron_cluster_12
Gm32688,downdown,neuron_cluster_12
Gm47719,downdown,neuron_cluster_12
Rassf9,downdown,neuron_cluster_12
Acss3,downdown,neuron_cluster_12
Gm30624,downdown,neuron_cluster_12
Gm47865,downdown,neuron_cluster_12
Gm20758,downdown,neuron_cluster_12
Irak3,downdown,neuron_cluster_12
Rassf3,downdown,neuron_cluster_12
Avpr1a,downdown,neuron_cluster_12
Avil,downdown,neuron_cluster_12
Ndufa4l2,downdown,neuron_cluster_12
Gpr182,downdown,neuron_cluster_12
Il23a,downdown,neuron_cluster_12
Emid1,downdown,neuron_cluster_12
Pgam2,downdown,neuron_cluster_12
Ikzf1,downdown,neuron_cluster_12
Egfr,downdown,neuron_cluster_12
Egfros,downdown,neuron_cluster_12
4930469K13Rik,downdown,neuron_cluster_12
Lcp2,downdown,neuron_cluster_12
Gm12128,downdown,neuron_cluster_12
Gm12132,downdown,neuron_cluster_12
Gm12145,downdown,neuron_cluster_12
Havcr2,downdown,neuron_cluster_12
Irgm1,downdown,neuron_cluster_12
9930111J21Rik2,downdown,neuron_cluster_12
Flt4,downdown,neuron_cluster_12
A430108G06Rik,downdown,neuron_cluster_12
Igtp,downdown,neuron_cluster_12
Irgm2,downdown,neuron_cluster_12
B9d1os,downdown,neuron_cluster_12
Usp43,downdown,neuron_cluster_12
9130017K11Rik,downdown,neuron_cluster_12
Cfap52,downdown,neuron_cluster_12
Pik3r6,downdown,neuron_cluster_12
Acap1,downdown,neuron_cluster_12
Bcl6b,downdown,neuron_cluster_12
Nlrp1a,downdown,neuron_cluster_12
Gm12324,downdown,neuron_cluster_12
Gm12326,downdown,neuron_cluster_12
Spns3,downdown,neuron_cluster_12
Trpv3,downdown,neuron_cluster_12
Hic1,downdown,neuron_cluster_12
Scarf1,downdown,neuron_cluster_12
Gemin4,downdown,neuron_cluster_12
Trarg1,downdown,neuron_cluster_12
Adap2os,downdown,neuron_cluster_12
Ccl12,downdown,neuron_cluster_12
Gm11423,downdown,neuron_cluster_12
Slfn2,downdown,neuron_cluster_12
Slfn3,downdown,neuron_cluster_12
Wfdc18,downdown,neuron_cluster_12
Mir142hg,downdown,neuron_cluster_12
Lpo,downdown,neuron_cluster_12
4930405D11Rik,downdown,neuron_cluster_12
Ttll6,downdown,neuron_cluster_12
Lrrc46,downdown,neuron_cluster_12
Arl5c,downdown,neuron_cluster_12
1700003D09Rik,downdown,neuron_cluster_12
Erbb2,downdown,neuron_cluster_12
Top2a,downdown,neuron_cluster_12
Krt26,downdown,neuron_cluster_12
Gm11940,downdown,neuron_cluster_12
Hcrt,downdown,neuron_cluster_12
Ptges3l,downdown,neuron_cluster_12
Itgb3,downdown,neuron_cluster_12
Gm11639,downdown,neuron_cluster_12
Prr29,downdown,neuron_cluster_12
Milr1,downdown,neuron_cluster_12
Fam20a,downdown,neuron_cluster_12
Abca8a,downdown,neuron_cluster_12
Abca9,downdown,neuron_cluster_12
Cd300a,downdown,neuron_cluster_12
Cd300c2,downdown,neuron_cluster_12
6030468B19Rik,downdown,neuron_cluster_12
Card14,downdown,neuron_cluster_12
Gm11769,downdown,neuron_cluster_12
Fscn2,downdown,neuron_cluster_12
Notum,downdown,neuron_cluster_12
5033421B08Rik,downdown,neuron_cluster_12
Gm47391,downdown,neuron_cluster_12
Mycn,downdown,neuron_cluster_12
Gm48479,downdown,neuron_cluster_12
Gm48607,downdown,neuron_cluster_12
Gm48606,downdown,neuron_cluster_12
Gm48605,downdown,neuron_cluster_12
Rsad2,downdown,neuron_cluster_12
Pik3cg,downdown,neuron_cluster_12
Cdhr3,downdown,neuron_cluster_12
Gm48236,downdown,neuron_cluster_12
Gm34408,downdown,neuron_cluster_12
Gm47431,downdown,neuron_cluster_12
Sfta3-ps,downdown,neuron_cluster_12
Gm10457,downdown,neuron_cluster_12
Flvcr2,downdown,neuron_cluster_12
Gm26512,downdown,neuron_cluster_12
Gm20682,downdown,neuron_cluster_12
3300002A11Rik,downdown,neuron_cluster_12
Rin3,downdown,neuron_cluster_12
Asb2,downdown,neuron_cluster_12
Syne3,downdown,neuron_cluster_12
Ak7,downdown,neuron_cluster_12
Gm20658,downdown,neuron_cluster_12
Edaradd,downdown,neuron_cluster_12
Nid1,downdown,neuron_cluster_12
9330199G10Rik,downdown,neuron_cluster_12
Nme8,downdown,neuron_cluster_12
Aoah,downdown,neuron_cluster_12
Hist1h3e,downdown,neuron_cluster_12
Cmah,downdown,neuron_cluster_12
2610307P16Rik,downdown,neuron_cluster_12
Agtr1a,downdown,neuron_cluster_12
1700018A04Rik,downdown,neuron_cluster_12
Foxf2,downdown,neuron_cluster_12
4930447K03Rik,downdown,neuron_cluster_12
F13a1,downdown,neuron_cluster_12
Ly86,downdown,neuron_cluster_12
Gcnt2,downdown,neuron_cluster_12
Edn1,downdown,neuron_cluster_12
2010001K21Rik,downdown,neuron_cluster_12
4931429P17Rik,downdown,neuron_cluster_12
Susd3,downdown,neuron_cluster_12
Nxnl2,downdown,neuron_cluster_12
Syk,downdown,neuron_cluster_12
Tifab,downdown,neuron_cluster_12
Slc25a48,downdown,neuron_cluster_12
4930455J16Rik,downdown,neuron_cluster_12
Hsd17b3,downdown,neuron_cluster_12
Slc35d2,downdown,neuron_cluster_12
Trip13,downdown,neuron_cluster_12
Gm47467,downdown,neuron_cluster_12
Gm28526,downdown,neuron_cluster_12
Gcnt4,downdown,neuron_cluster_12
Zfp366,downdown,neuron_cluster_12
Naip2,downdown,neuron_cluster_12
Itga1,downdown,neuron_cluster_12
Gm48371,downdown,neuron_cluster_12
Gm47782,downdown,neuron_cluster_12
4930428N03Rik,downdown,neuron_cluster_12
Dnah12,downdown,neuron_cluster_12
Stab1,downdown,neuron_cluster_12
Sema3g,downdown,neuron_cluster_12
Wdfy4,downdown,neuron_cluster_12
Zfp488,downdown,neuron_cluster_12
A530076I17Rik,downdown,neuron_cluster_12
Bmp4,downdown,neuron_cluster_12
Gm48933,downdown,neuron_cluster_12
Olfr1511,downdown,neuron_cluster_12
Olfr1510,downdown,neuron_cluster_12
Olfr1508,downdown,neuron_cluster_12
Nfatc4,downdown,neuron_cluster_12
Gjb2,downdown,neuron_cluster_12
Gm4491,downdown,neuron_cluster_12
Gm29266,downdown,neuron_cluster_12
Gm27010,downdown,neuron_cluster_12
Sox7,downdown,neuron_cluster_12
Ebf2,downdown,neuron_cluster_12
4930438E09Rik,downdown,neuron_cluster_12
Reep4,downdown,neuron_cluster_12
Lcp1,downdown,neuron_cluster_12
Epsti1,downdown,neuron_cluster_12
Gm19301,downdown,neuron_cluster_12
Fam216b,downdown,neuron_cluster_12
Zfp957,downdown,neuron_cluster_12
4930452G13Rik,downdown,neuron_cluster_12
6330576A10Rik,downdown,neuron_cluster_12
Gm34589,downdown,neuron_cluster_12
4930505G20Rik,downdown,neuron_cluster_12
Dct,downdown,neuron_cluster_12
Sox21,downdown,neuron_cluster_12
Gm4675,downdown,neuron_cluster_12
Fyb,downdown,neuron_cluster_12
Gm2245,downdown,neuron_cluster_12
Egflam,downdown,neuron_cluster_12
Il7r,downdown,neuron_cluster_12
4930445E18Rik,downdown,neuron_cluster_12
Gm31458,downdown,neuron_cluster_12
Sema5a,downdown,neuron_cluster_12
Rgs22,downdown,neuron_cluster_12
Fzd6,downdown,neuron_cluster_12
Ccn3,downdown,neuron_cluster_12
Fer1l6,downdown,neuron_cluster_12
Gm20712,downdown,neuron_cluster_12
Myc,downdown,neuron_cluster_12
Tg,downdown,neuron_cluster_12
Arc,downdown,neuron_cluster_12
Mafa,downdown,neuron_cluster_12
Gsdmd,downdown,neuron_cluster_12
Csf2rb,downdown,neuron_cluster_12
Tmprss6,downdown,neuron_cluster_12
Gm36738,downdown,neuron_cluster_12
Cyth4,downdown,neuron_cluster_12
Gm10863,downdown,neuron_cluster_12
Hs3st5,updown,neuron_cluster_12
9330175M20Rik,updown,neuron_cluster_12
Gpc3,updown,neuron_cluster_12
Ldlrad4,updown,neuron_cluster_12
Ptprj,updown,neuron_cluster_12
Gm26936,updown,neuron_cluster_12
Chrm2,updown,neuron_cluster_12
Epha3,updown,neuron_cluster_12
Gm48742,updown,neuron_cluster_12
Pde7b,updown,neuron_cluster_12
Hba-a1,updown,neuron_cluster_12
Fstl5,updown,neuron_cluster_12
Gm48091,updown,neuron_cluster_12
Myo1d,updown,neuron_cluster_12
Kcnt2,updown,neuron_cluster_12
Ctnna2,updown,neuron_cluster_12
Gm10848,updown,neuron_cluster_12
9130019P16Rik,updown,neuron_cluster_12
Gria3,updown,neuron_cluster_12
Fgf1,updown,neuron_cluster_12
Sgms1,updown,neuron_cluster_12
Fbxl7,updown,neuron_cluster_12
Ubash3b,updown,neuron_cluster_12
Rgs20,updown,neuron_cluster_12
Gpc5,updown,neuron_cluster_12
Runx1t1,updown,neuron_cluster_12
Ptprz1,updown,neuron_cluster_12
Gm15155,updown,neuron_cluster_12
Ipcef1,updown,neuron_cluster_12
Nr3c2,updown,neuron_cluster_12
Synpr,updown,neuron_cluster_12
Qk,updown,neuron_cluster_12
Foxp1,updown,neuron_cluster_12
Pcdh7,updown,neuron_cluster_12
Apoe,updown,neuron_cluster_12
Galnt18,updown,neuron_cluster_12
Gm26871,updown,neuron_cluster_12
Cdh10,updown,neuron_cluster_12
Nlgn1,updown,neuron_cluster_12
Pid1,updown,neuron_cluster_12
Grm3,updown,neuron_cluster_12
Csgalnact1,updown,neuron_cluster_12
Mcc,updown,neuron_cluster_12
Unc13c,updown,neuron_cluster_12
Macrod2os1,updown,neuron_cluster_12
Thsd7b,updown,neuron_cluster_12
Gm37459,updown,neuron_cluster_12
Cntn3,updown,neuron_cluster_12
Fgf13,updown,neuron_cluster_12
Glra2,updown,neuron_cluster_12
Brinp3,updown,neuron_cluster_12
Nav2,updown,neuron_cluster_12
Ctnnd2,updown,neuron_cluster_12
Gm42439,updown,neuron_cluster_12
Caln1,updown,neuron_cluster_12
Ptprm,updown,neuron_cluster_12
Sema6a,updown,neuron_cluster_12
Plp1,updown,neuron_cluster_12
Plxdc2,updown,neuron_cluster_12
Cntnap5b,updown,neuron_cluster_12
Kcnq3,updown,neuron_cluster_12
Auts2,updown,neuron_cluster_12
4930419G24Rik,updown,neuron_cluster_12
Pak7,updown,neuron_cluster_12
Sorbs2os,updown,neuron_cluster_12
Frmpd4,updown,neuron_cluster_12
Zfp804b,updown,neuron_cluster_12
Magi2,updown,neuron_cluster_12
Pde10a,updown,neuron_cluster_12
Hes5,downup,neuron_cluster_12
1700111E14Rik,downup,neuron_cluster_12
Gm15680,downup,neuron_cluster_12
Asic2,downup,neuron_cluster_12
Hs6st3,downup,neuron_cluster_12
Plce1,downup,neuron_cluster_12
Nell1os,downup,neuron_cluster_12
Kirrel3,downup,neuron_cluster_12
Xkr4,downup,neuron_cluster_12
Gm48749,downup,neuron_cluster_12
Macrod2,downup,neuron_cluster_12
Eya2,downup,neuron_cluster_12
B3galt1,downup,neuron_cluster_12
Cdh13,downup,neuron_cluster_12
Tll1,downup,neuron_cluster_12
Pcdh9,downup,neuron_cluster_12
Cdh18,downup,neuron_cluster_12
Rarb,downup,neuron_cluster_12
Bcl11a,downup,neuron_cluster_12
Pcdh15,downup,neuron_cluster_12
Mef2c,downup,neuron_cluster_12
Grid1,downup,neuron_cluster_12
Prkg1,downup,neuron_cluster_12
Rims1,downup,neuron_cluster_12
Klhl29,downup,neuron_cluster_12
Nrxn3,downup,neuron_cluster_12
Pbx1,downup,neuron_cluster_12
Ano4,downup,neuron_cluster_12
Luzp2,downup,neuron_cluster_12
Ephb1,downup,neuron_cluster_12
Airn,downup,neuron_cluster_12
Dgki,downup,neuron_cluster_12
Xylt1,downup,neuron_cluster_12
Erc2,downup,neuron_cluster_12
Pde4d,downup,neuron_cluster_12
9630028H03Rik,downup,neuron_cluster_12
Spock3,downup,neuron_cluster_12
Gm35188,downup,neuron_cluster_12
Robo1,downup,neuron_cluster_12
Olfm3,downup,neuron_cluster_12
Nnat,downup,neuron_cluster_12
Kcnh7,downup,neuron_cluster_12
Ccser1,downup,neuron_cluster_12
Kcnab1,downup,neuron_cluster_12
St6galnac3,downup,neuron_cluster_12
Lsamp,downup,neuron_cluster_12
D030068K23Rik,downup,neuron_cluster_12
Slc35f4,downup,neuron_cluster_12
Tmtc2,downup,neuron_cluster_12
Nell1,downup,neuron_cluster_12
Necab1,downup,neuron_cluster_12
Ntm,downup,neuron_cluster_12
Slc2a13,downup,neuron_cluster_12
Tenm4,downup,neuron_cluster_12
Dlgap2,downup,neuron_cluster_12
Prickle2,downup,neuron_cluster_12
Gpr158,downup,neuron_cluster_12
Grm7,downup,neuron_cluster_12
Opcml,downup,neuron_cluster_12
Meg3,downup,neuron_cluster_12
Lrrc4c,downup,neuron_cluster_12
Erbb4,downup,neuron_cluster_12
Sema6d,downup,neuron_cluster_12
Lrtm1,downup,neuron_cluster_12
Dlg2,downup,neuron_cluster_12
Maml2,downup,neuron_cluster_12
Clstn2,downup,neuron_cluster_12
Celf2,downup,neuron_cluster_12
Csmd1,downup,neuron_cluster_12
Maml3,downup,neuron_cluster_12
Pde1a,downup,neuron_cluster_12
Kcnd2,downup,neuron_cluster_12
6530403H02Rik,downup,neuron_cluster_12
Cnksr2,downup,neuron_cluster_12
Ntng1,downup,neuron_cluster_12
Kcnc2,downup,neuron_cluster_12
Vwc2l,downup,neuron_cluster_12
Galntl6,downup,neuron_cluster_12
Csmd3,downup,neuron_cluster_12
Meis2,downup,neuron_cluster_12
Rgs7,downup,neuron_cluster_12
Shisa9,downup,neuron_cluster_12
