Gene,RRquadrant,Sample
Gm12145,downup,neuron_cluster_4
9930111J21Rik2,downup,neuron_cluster_4
Igtp,downup,neuron_cluster_4
B9d1os,downup,neuron_cluster_4
9130017K11Rik,downup,neuron_cluster_4
Pik3r6,downup,neuron_cluster_4
Hic1,downup,neuron_cluster_4
Slfn3,downup,neuron_cluster_4
Mir142hg,downup,neuron_cluster_4
Lpo,downup,neuron_cluster_4
Abcc3,downup,neuron_cluster_4
B4galnt2,downup,neuron_cluster_4
Erbb2,downup,neuron_cluster_4
6030468B19Rik,downup,neuron_cluster_4
Gm48605,downup,neuron_cluster_4
Pik3cg,downup,neuron_cluster_4
Edaradd,downup,neuron_cluster_4
9330199G10Rik,downup,neuron_cluster_4
C230035I16Rik,downup,neuron_cluster_4
Agtr1a,downup,neuron_cluster_4
4930447K03Rik,downup,neuron_cluster_4
2010001K21Rik,downup,neuron_cluster_4
Susd3,downup,neuron_cluster_4
Hsd17b3,downup,neuron_cluster_4
Slc35d2,downup,neuron_cluster_4
Gm47467,downup,neuron_cluster_4
Gcnt4,downup,neuron_cluster_4
Gm48371,downup,neuron_cluster_4
Wdfy4,downup,neuron_cluster_4
Zfp488,downup,neuron_cluster_4
Olfr1511,downup,neuron_cluster_4
Olfr1510,downup,neuron_cluster_4
Olfr1508,downup,neuron_cluster_4
Nfatc4,downup,neuron_cluster_4
Gm4491,downup,neuron_cluster_4
Gm27010,downup,neuron_cluster_4
Sox7,downup,neuron_cluster_4
4930438E09Rik,downup,neuron_cluster_4
Gm19301,downup,neuron_cluster_4
Arc,downup,neuron_cluster_4
Gsdmd,downup,neuron_cluster_4
Csf2rb,downup,neuron_cluster_4
1700001L05Rik,downup,neuron_cluster_4
Prph,downup,neuron_cluster_4
Fam186a,downup,neuron_cluster_4
Smagp,downup,neuron_cluster_4
Klhl6,downup,neuron_cluster_4
Cd86,downup,neuron_cluster_4
Chaf1b,downup,neuron_cluster_4
Gm41556,downup,neuron_cluster_4
Fgd2,downup,neuron_cluster_4
A530088E08Rik,downup,neuron_cluster_4
Ager,downup,neuron_cluster_4
Ly6g6f,downup,neuron_cluster_4
H2-Q4,downup,neuron_cluster_4
Olfr111,downup,neuron_cluster_4
Adgre1,downup,neuron_cluster_4
Sult6b1,downup,neuron_cluster_4
Psma8,downup,neuron_cluster_4
Gm2629,downup,neuron_cluster_4
Gm50035,downup,neuron_cluster_4
BC051408,downup,neuron_cluster_4
Gm50146,downup,neuron_cluster_4
Arap3,downup,neuron_cluster_4
Carmn,downup,neuron_cluster_4
Adrb2,downup,neuron_cluster_4
Gm17266,downup,neuron_cluster_4
Acy3,downup,neuron_cluster_4
Frmd8os,downup,neuron_cluster_4
Slc25a45,downup,neuron_cluster_4
Ms4a6d,downup,neuron_cluster_4
Gcnt1,downup,neuron_cluster_4
Pik3ap1,downup,neuron_cluster_4
BC037704,downup,neuron_cluster_4
Plp2,downup,neuron_cluster_4
Dipk2b,downup,neuron_cluster_4
Sash3,downup,neuron_cluster_4
Map7d3,downup,neuron_cluster_4
Dnase1l1,downup,neuron_cluster_4
Cysltr1,downup,neuron_cluster_4
Lpar4,downup,neuron_cluster_4
Tlr7,downup,neuron_cluster_4
