p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,specificity,n_cells,prop
5.921644738168708e-14,0.2601503482800839,0.342,0.173,1.289023626604564e-9,10,4930445B16Rik,0.015351810734498957,292,0.029850746268656716
1.529848157268854e-13,0.4630708415139978,0.565,0.393,3.3301734687428412e-9,10,Epha6,0.019872775470389178,292,0.029850746268656716
2.4269353554173696e-13,0.2638325338498415,0.257,0.119,5.28295288167253e-9,10,Gm26954,0.017008644474955294,292,0.029850746268656716
4.2622149623663076e-13,0.314645418943666,0.377,0.211,9.27798953007898e-9,10,Hs6st2,0.016781682526952262,292,0.029850746268656716
4.952290973888835e-13,0.21287355731667765,0.168,0.064,1.0780146991961216e-8,10,C1ql3,0.016680390685262052,292,0.029850746268656716
7.201643462252942e-13,0.24673454400702569,0.106,0.031,1.56765374886322e-8,10,Vip,0.02518426737096266,292,0.029850746268656716
8.829499594214344e-12,0.4871278958027959,0.497,0.352,1.9220054716685785e-7,10,Pde4b,0.020531085839042538,292,0.029850746268656716
1.2961938294830755e-11,-0.7218167897323244,0.705,0.787,2.821554728018759e-7,10,Kcnip4,0.01930174426828837,292,0.029850746268656716
6.362752031117583e-9,-0.5282359040443823,0.801,0.83,1.3850438621336756e-4,10,Cntnap2,0.015217297577397959,292,0.029850746268656716
2.167037130509359e-284,0.4311541736946245,0.321,0.009,4.717206425692772e-280,11,Moxd1,0.3474239332568932,221,0.022592516867716215
3.0727816062860353e-178,0.7670153779958381,0.407,0.031,6.688831000563442e-174,11,E130114P18Rik,0.227510477455602,221,0.022592516867716215
6.554155740276593e-117,0.491145208771359,0.344,0.034,1.4267086215434087e-112,11,Greb1,0.11226750018531573,221,0.022592516867716215
2.280511887405035e-97,0.6436089947458932,0.507,0.088,4.96421827650328e-93,11,Nfib,0.08377453141471941,221,0.022592516867716215
3.8223099023398273e-94,0.4635358412261136,0.326,0.038,8.320404195413337e-90,11,St18,0.08984252283188397,221,0.022592516867716215
4.9902763008440745e-83,0.9209510507923224,0.674,0.19,1.086283345167738e-78,11,Tcf4,0.0738086834140686,221,0.022592516867716215
2.2594696839285507e-77,0.5793811476281296,0.475,0.096,4.9184136079756684e-73,11,Dlx6os1,0.06476663767236475,221,0.022592516867716215
1.0722925741576731e-75,0.20337204254479235,0.122,0.006,2.334166475426423e-71,11,Gypa,0.09342528813284079,221,0.022592516867716215
8.188779613368781e-73,1.1293313072426183,0.792,0.306,1.7825335462381162e-68,11,Ptprt,0.06603736533866059,221,0.022592516867716215
5.37553141738087e-70,0.6169880995420629,0.448,0.093,1.1701456789354676e-65,11,Nfia,0.06714852357683584,221,0.022592516867716215
1.4294241112131243e-69,0.7123082868970763,0.615,0.172,3.111570405288729e-65,11,Tox,0.05754124852815574,221,0.022592516867716215
6.262169465924164e-66,0.49814630217727934,0.407,0.081,1.3631490493423719e-61,11,Csgalnact1,0.056549779567332974,221,0.022592516867716215
6.3278060793664435e-65,1.0645999402862756,0.887,0.402,1.3774368273564874e-60,11,Erbb4,0.053069942786196235,221,0.022592516867716215
5.0126642869028667e-64,1.2469440013250075,0.959,0.644,1.091156761973016e-59,11,Galntl6,0.041951191994298816,221,0.022592516867716215
1.2500619994242804e-63,1.0247743594149832,0.923,0.577,2.7211349603467736e-59,11,Gria1,0.037035546164009114,221,0.022592516867716215
1.3468621763407854e-63,0.4575545228460422,0.394,0.078,2.931849585458622e-59,11,March3,0.05221665974958752,221,0.022592516867716215
4.026051505408846e-54,0.4246225621221203,0.335,0.065,8.763908916973975e-50,11,Gm29683,0.04944235312380854,221,0.022592516867716215
1.3030739611538159e-53,0.4379150974098661,0.385,0.085,2.8365313986396265e-49,11,Esr1,0.044812207371424655,221,0.022592516867716215
5.0867275617378526e-52,0.9292220735309464,0.751,0.339,1.1072788556390958e-47,11,Oxr1,0.0465076474718192,221,0.022592516867716215
2.827880143951173e-51,0.9127342630376004,0.615,0.215,6.155729497352914e-47,11,Nxph1,0.0589855488537349,221,0.022592516867716215
7.260803951271122e-45,-1.3124458047347305,0.371,0.771,1.580531804112698e-40,11,Lingo2,0.014268079671999431,221,0.022592516867716215
9.490359912022817e-45,0.7068410306776767,0.57,0.201,2.065861545649126e-40,11,Grm8,0.04528612541182196,221,0.022592516867716215
2.7321351259418537e-43,0.9212690296478988,0.416,0.12,5.947311742150227e-39,11,Gm38505,0.07215445845235231,221,0.022592516867716215
8.296629732702458e-43,0.32242908685488203,0.262,0.051,1.8060103602146711e-38,11,Nfix,0.03742225413438726,221,0.022592516867716215
1.23644864063257e-42,0.8420031615413628,0.932,0.704,2.6915014009289787e-38,11,Negr1,0.025183819072397234,221,0.022592516867716215
2.5237581999211974e-39,0.1702576173366789,0.14,0.017,5.493716849588463e-35,11,Gldnos,0.03167745487147369,221,0.022592516867716215
6.502439402784789e-39,1.0175374902379843,0.584,0.236,1.4154510091981927e-34,11,Sox2ot,0.05688737296802291,221,0.022592516867716215
4.5372460098868493e-38,0.6291222711263678,0.833,0.479,9.876677114321694e-34,11,Celf2,0.024717762943753458,221,0.022592516867716215
1.2865355690188554e-37,0.8597442881244659,0.946,0.733,2.8005306266402446e-33,11,Csmd1,0.02506808023940032,221,0.022592516867716215
1.0569098142259542e-36,0.3187695410003623,0.294,0.07,2.300681283607057e-32,11,Gm26854,0.03024758617425233,221,0.022592516867716215
2.3685521703602212e-36,0.5458663210912725,0.525,0.196,5.155864364440129e-32,11,Cdh4,0.0330334662502842,221,0.022592516867716215
1.2226940589481194e-34,0.7620704946526073,0.982,0.855,2.661560427518267e-30,11,Nrxn3,0.019774482895603473,221,0.022592516867716215
5.3207235796480316e-33,0.830244027572513,0.652,0.322,1.1582151088177836e-28,11,Grik1,0.03798062432487182,221,0.022592516867716215
8.026443604380074e-33,0.5426522191941744,0.294,0.076,1.7471962438014542e-28,11,Sox6,0.04742637563344366,221,0.022592516867716215
9.542941873635117e-33,0.857502353513652,0.633,0.311,2.0773075870528926e-28,11,Schip1,0.03943149624518205,221,0.022592516867716215
3.087350664868457e-31,0.6475878804876782,0.579,0.25,6.720544927285658e-27,11,Cacna2d3,0.03388456250227881,221,0.022592516867716215
1.469061504391801e-30,0.4645644893754046,0.452,0.161,3.1978530827600725e-26,11,Sox5,0.02946613565332187,221,0.022592516867716215
1.9591369951400688e-30,0.4354264480070522,0.407,0.138,4.264649411020902e-26,11,Ankfn1,0.029013140609408523,221,0.022592516867716215
2.502448405160103e-30,0.14904689670295174,0.118,0.015,5.447329688352512e-26,11,Gm45025,0.026489776952358584,221,0.022592516867716215
3.5877830076129485e-30,0.5181928878331798,0.502,0.205,7.809886050971866e-26,11,Dpyd,0.0286685626471661,221,0.022592516867716215
1.1858847232237123e-29,0.7216406907674928,0.941,0.698,2.5814338655133767e-25,11,Grid2,0.02197960227701699,221,0.022592516867716215
1.9211087996777483e-29,0.48523944669575986,0.475,0.186,4.181869635138523e-25,11,Prlr,0.027996347755745905,221,0.022592516867716215
2.4693715064832758e-29,0.16010125566913286,0.131,0.019,5.375327895312795e-25,11,Prox1,0.024938885885337547,221,0.022592516867716215
2.918648132767424e-28,1.0391438300837108,0.914,0.781,6.35331325540813e-24,11,Kcnip4,0.027474856979977737,221,0.022592516867716215
4.843917192841518e-28,0.6175658174801165,0.416,0.156,1.0544238945377416e-23,11,A330015K06Rik,0.03720630972891863,221,0.022592516867716215
1.0142617543314964e-27,0.5855443133873957,0.819,0.527,2.207844986828801e-23,11,Nrg1,0.0205587956306699,221,0.022592516867716215
1.2717605059486936e-27,0.699442053462755,0.995,0.942,2.7683682693491163e-23,11,Lsamp,0.016691237376744293,221,0.022592516867716215
4.858995206166988e-27,0.7730178659162046,0.95,0.777,1.05770607647843e-22,11,Ctnna2,0.021352893456911135,221,0.022592516867716215
6.520323572627198e-27,0.2917124536769785,0.262,0.071,1.4193440352894886e-22,11,Adra1a,0.024319941618558393,221,0.022592516867716215
2.991377506414589e-26,0.7815451346510873,0.846,0.616,6.511630555963278e-22,11,Dcc,0.024249809424209984,221,0.022592516867716215
1.8554545143806884e-25,0.6633968481950401,0.937,0.757,4.038953386903883e-21,11,Adgrb3,0.018551615324197537,221,0.022592516867716215
7.183750911159797e-25,0.18521137686328368,0.154,0.03,1.5637588983412646e-20,11,Gm15345,0.021479874600166968,221,0.022592516867716215
7.5406539334835755e-25,0.13141097581095276,0.109,0.016,1.6414495482407048e-20,11,Npas1,0.020225663184356736,221,0.022592516867716215
8.050147300850853e-25,0.2227044884350528,0.19,0.043,1.752356064449214e-20,11,Cntnap3,0.022232010074003675,221,0.022592516867716215
1.0738286201408128e-24,0.4313892093891246,0.525,0.238,2.337510140322521e-20,11,Pak7,0.021498899977223294,221,0.022592516867716215
1.4456513145141068e-24,0.5410560967347143,0.507,0.229,3.1468937814343084e-20,11,Pde1a,0.027063214973244033,221,0.022592516867716215
1.414858228916488e-23,0.36452380989401134,0.376,0.142,3.0798633927054107e-19,11,Ar,0.021806703392371136,221,0.022592516867716215
2.5456935496157127e-23,0.5092074809149681,0.638,0.354,5.541465718803483e-19,11,Prkce,0.020733699852851104,221,0.022592516867716215
5.564116441699029e-23,0.2554398072251881,0.294,0.093,1.2111968670290447e-18,11,Lrtm1,0.018243895452751017,221,0.022592516867716215
1.8130809861741234e-22,0.48291286091425634,0.891,0.64,3.94671469070383e-18,11,Grik2,0.015189067668211882,221,0.022592516867716215
2.2094315634953507e-22,0.23155730887672032,0.217,0.058,4.809490627416681e-18,11,Lhx6,0.019572885211050692,221,0.022592516867716215
8.097647320077254e-22,0.37902935689223394,0.38,0.151,1.7626958686344165e-17,11,Dock10,0.02154984313112597,221,0.022592516867716215
1.3291955163108586e-21,0.16628964105509297,0.154,0.033,2.893392799905477e-17,11,Gldn,0.01753220709549709,221,0.022592516867716215
1.9641849225442375e-21,0.5342614590817047,0.778,0.518,4.275637739394296e-17,11,Dlgap1,0.018128768297848735,221,0.022592516867716215
2.616974171102937e-20,0.1897264200949182,0.154,0.035,5.696629375656874e-16,11,Gm20319,0.018860148323481745,221,0.022592516867716215
6.536388530075226e-20,0.3128752029519626,0.267,0.09,1.4228410552267749e-15,11,Il1rap,0.020970293623874304,221,0.022592516867716215
7.891594724989121e-20,0.1686241296129023,0.118,0.022,1.7178423397356321e-15,11,Chst9,0.020433542369311282,221,0.022592516867716215
1.6223123088158831e-18,0.4619554133864303,0.38,0.168,3.5314494338304156e-14,11,Kcnab1,0.023606901656220137,221,0.022592516867716215
5.6951824229951005e-18,0.19964041278405453,0.235,0.076,1.2397273098375736e-13,11,Hectd2os,0.013946567860866727,221,0.022592516867716215
7.647464014621698e-18,0.32824622223072963,0.362,0.154,1.664699966702851e-13,11,Gm15577,0.017432200059281183,221,0.022592516867716215
1.0045292169853363e-17,0.4918937227939193,0.665,0.392,2.1866591995336801e-13,11,Epha6,0.018852609585496567,221,0.022592516867716215
1.685589546415127e-17,0.5195574485097894,0.557,0.326,3.66919132463645e-13,11,Klhl29,0.020055605838948446,221,0.022592516867716215
7.81527399618061e-17,0.4138993145116352,0.443,0.224,1.7012288434885953e-12,11,Aff2,0.01849332620256987,221,0.022592516867716215
2.4485125817989643e-16,0.4417311874876986,0.615,0.38,5.329922188059985e-12,11,Brinp3,0.01615154966355781,221,0.022592516867716215
2.723009947181162e-16,0.10866924518902332,0.1,0.019,5.9274480530239545e-12,11,Gm11802,0.01292164081544736,221,0.022592516867716215
6.25074971944671e-16,0.3471010235435109,0.434,0.218,1.36066319892916e-11,11,Nos1ap,0.015611827552644114,221,0.022592516867716215
7.076302359301009e-16,-0.8805860299732615,0.416,0.639,1.5403694975726437e-11,11,Tenm2,0.012951762707400321,221,0.022592516867716215
2.1879696093610428e-15,0.4220987643741769,0.878,0.677,4.762772245657119e-11,11,Anks1b,0.012367574730549395,221,0.022592516867716215
2.8643737291840442e-15,0.35402052171469434,0.525,0.298,6.235168733687827e-11,11,Camk2a,0.01409081432680331,221,0.022592516867716215
2.9761693125215013e-15,0.31505298197234854,0.403,0.193,6.478525359496803e-11,11,Zfp804a,0.014862639602083597,221,0.022592516867716215
3.899439052075192e-15,0.4694767421714516,0.525,0.316,8.488298928557278e-11,11,Enah,0.01762182638818738,221,0.022592516867716215
5.0703644462128025e-15,0.44184801149892694,0.905,0.771,1.1037169326516027e-10,11,Syt1,0.01171741255608887,221,0.022592516867716215
7.0501179024297845e-15,0.2357394004752295,0.276,0.109,1.5346696650009156e-10,11,Gm15584,0.013485882580987645,221,0.022592516867716215
8.776983168046211e-15,0.3365809428723173,0.606,0.341,1.9105736960202992e-10,11,Egfem1,0.01351364117680927,221,0.022592516867716215
1.179901119105742e-14,0.17489304270339065,0.195,0.064,2.5684087560693797e-10,11,Nek10,0.012039038021529691,221,0.022592516867716215
4.3780366175269054e-14,0.3961242558152755,0.412,0.211,9.530110109032568e-10,11,Cadps2,0.01747474360029325,221,0.022592516867716215
4.886218433449265e-14,0.1917833188917819,0.244,0.093,1.0636320285932358e-9,11,Gm1604a,0.011367954403766022,221,0.022592516867716215
7.057916588690867e-14,0.22013015663691515,0.213,0.077,1.536367283026228e-9,11,Adamts17,0.01375729455821255,221,0.022592516867716215
7.259187555875984e-14,0.276286241341238,0.348,0.163,1.580179947163084e-9,11,Calb1,0.01332648187485461,221,0.022592516867716215
8.028349503133913e-14,0.31228335174394584,0.335,0.159,1.7476111198421896e-9,11,Pip5k1b,0.014864870495264075,221,0.022592516867716215
1.4767885180158206e-13,0.5150892880101914,0.615,0.386,3.2146732460168373e-9,11,Hs6st3,0.01854107644576778,221,0.022592516867716215
1.7915098938751126e-13,0.30223500944859744,0.353,0.168,3.899758736987345e-9,11,Kif26b,0.014347452921372485,221,0.022592516867716215
2.599041321784257e-13,0.34244929575408756,0.584,0.349,5.657593149259971e-9,11,Gria3,0.012946378884087303,221,0.022592516867716215
2.668049661713299e-13,0.5983087461475405,0.679,0.479,5.807810503617509e-9,11,Cntn5,0.019161267220000135,221,0.022592516867716215
2.8523330552850476e-13,0.2817883554530683,0.367,0.179,6.208958594744492e-9,11,Kcnj6,0.013052710054456431,221,0.022592516867716215
5.110165003041454e-13,0.2733441071869117,0.394,0.196,1.1123807178620634e-8,11,Chsy3,0.012414078330666255,221,0.022592516867716215
5.23582687041283e-13,0.20807403216261447,0.244,0.098,1.1397347931514651e-8,11,Gas6,0.011704321671976456,221,0.022592516867716215
5.508842624062147e-13,0.1890929938993326,0.181,0.062,1.1991648624058478e-8,11,B130024G19Rik,0.012471736845435665,221,0.022592516867716215
9.038702247900565e-13,0.214724115136133,0.253,0.104,1.9675447053229952e-8,11,Chn2,0.011801375219797948,221,0.022592516867716215
2.134370763736613e-12,0.4213407163287073,0.665,0.451,4.64609827850186e-8,11,Kirrel3,0.01403599315980809,221,0.022592516867716215
3.2267538533450804e-12,0.1774025293461272,0.14,0.043,7.02399778796157e-8,11,Fat1,0.01304920346809084,221,0.022592516867716215
3.5229507523968274e-12,0.3627307347900291,0.652,0.451,7.668759197817415e-8,11,Cacna1c,0.011847317426180058,221,0.022592516867716215
3.602756141019866e-12,0.409008691322996,0.674,0.475,7.842479567772044e-8,11,Zbtb20,0.01311183389627039,221,0.022592516867716215
4.294972691106252e-12,0.28575539979408493,0.434,0.235,9.349296554000089e-8,11,Slc35f4,0.011922873282603247,221,0.022592516867716215
8.489988988678333e-12,0.2434816231577098,0.312,0.149,1.8481008030554998e-7,11,Sema6a,0.01151858493683811,221,0.022592516867716215
1.888061665648941e-11,0.33206129929170203,0.588,0.387,4.1099326337846145e-7,11,Ptprg,0.011398540302722896,221,0.022592516867716215
8.290516153617402e-11,0.4540884345167161,0.588,0.409,1.804679556319436e-6,11,Plcb1,0.014748881081557969,221,0.022592516867716215
9.07336030439928e-11,0.3511442366227475,0.552,0.361,1.975089071061635e-6,11,B3galt1,0.012130593111006147,221,0.022592516867716215
2.2530856815464979e-10,0.5260305186321539,0.819,0.659,4.904516911590417e-6,11,Nkain2,0.014769780585799445,221,0.022592516867716215
1.044832563599758e-9,0.2828894220229836,0.357,0.201,2.2743915244439535e-5,11,Fyn,0.01135150597927727,221,0.022592516867716215
1.1896674400550223e-9,-0.6551882720395195,0.805,0.83,2.589668083511773e-5,11,Cntnap2,0.014356498109041037,221,0.022592516867716215
5.602100028724078e-9,0.24293498393077612,0.222,0.103,1.2194651342526574e-4,11,Maml2,0.011829609944967017,221,0.022592516867716215
6.651232334096293e-9,0.22708511167067788,0.204,0.091,1.447840254486081e-4,11,Sfta3-ps,0.011501170769546263,221,0.022592516867716215
2.155077640227685e-8,0.3843858448557856,0.407,0.26,4.691173007247625e-4,11,Grin2a,0.013594181458583012,221,0.022592516867716215
2.3453281323543626e-7,0.3325717375124053,0.407,0.267,0.00510531027850897,11,Sdk1,0.011453365033394027,221,0.022592516867716215
3.586842430437321e-7,0.3377356724487807,0.385,0.252,0.00780783860257596,11,Pex5l,0.011657401061515853,221,0.022592516867716215
5.94535932757643e-233,0.5104978285443715,0.383,0.006,1.2941858184268372e-228,12,B020031H02Rik,0.19987800892710522,60,0.006133714986710284
8.1545928601827e-216,0.4940665318506977,0.367,0.006,1.7750917738045706e-211,12,Gm45680,0.18536333795666127,60,0.006133714986710284
5.2243221060790666e-191,0.4580931100359305,0.35,0.006,1.137230436051291e-186,12,Gm49906,0.16390573350293974,60,0.006133714986710284
2.568205658581554e-187,0.8658614451716179,0.6,0.021,5.590470077600325e-183,12,Chst9,0.15174135207610792,60,0.006133714986710284
1.5362269555759298e-178,1.0981275731681706,0.583,0.021,3.3440588368976847e-174,12,6530403H02Rik,0.18699312882467606,60,0.006133714986710284
4.745919421234437e-124,2.0430838930431334,0.983,0.098,1.0330917396143121e-119,12,Meis2,0.12570056623336076,60,0.006133714986710284
1.7998435330578615e-119,1.0119843263497568,0.7,0.047,3.917899402760353e-115,12,Tshz1,0.09244800851474873,60,0.006133714986710284
8.817853351922878e-119,0.1994096533583888,0.15,0.002,1.9194703176465723e-114,12,Gm13974,0.0917341484474289,60,0.006133714986710284
3.7102964249591785e-109,0.354711450936603,0.2,0.003,8.07657325785114e-105,12,Gm28494,0.14504659617117277,60,0.006133714986710284
6.358949033641499e-102,1.7866860072983952,0.933,0.109,1.3842160256430814e-97,12,Foxp2,0.09380521299049947,60,0.006133714986710284
1.9629481298974004e-73,0.9691870298826776,0.683,0.074,4.272945489160662e-69,12,Htr1f,0.05486813132310329,60,0.006133714986710284
4.129190553236804e-72,0.6050139390401168,0.55,0.046,8.988421996285875e-68,12,Adamts3,0.04437044969092267,60,0.006133714986710284
1.1240622445175544e-60,1.3453676062187734,0.867,0.157,2.4468586938658118e-56,12,Pbx3,0.04557052201398161,60,0.006133714986710284
3.667190504529659e-58,0.7663290781492272,0.65,0.081,7.982740290260161e-54,12,Msra,0.03771961356058351,60,0.006133714986710284
2.3463848632798777e-55,1.5083471441529144,0.75,0.123,5.1076105703876394e-51,12,Gm38505,0.056413240751538966,60,0.006133714986710284
4.626435108892477e-52,0.410852325062259,0.35,0.026,1.0070823945037143e-47,12,Ptk2b,0.033923764317142314,60,0.006133714986710284
5.336084994821229e-52,1.7207217934120305,0.95,0.24,1.1615589816726852e-47,12,Sox2ot,0.04177790083166605,60,0.006133714986710284
2.1789612638598674e-50,1.4940489843463522,0.9,0.205,4.743162879170159e-46,12,Grm8,0.04023250527584415,60,0.006133714986710284
9.821719017314759e-42,0.28838673744296445,0.183,0.009,2.137991795689077e-37,12,Tll1,0.0359672684195887,60,0.006133714986710284
2.7257954832241525e-41,2.0073366106382142,0.983,0.41,5.9335116078823364e-37,12,Erbb4,0.029519803246241694,60,0.006133714986710284
3.570226343880993e-34,1.7616746974036104,0.983,0.484,7.771668705360147e-30,12,Celf2,0.021946105609067956,60,0.006133714986710284
7.30968435298463e-34,1.889222595161987,0.983,0.68,1.5911720899576946e-29,12,Kcnd2,0.016751408448689366,60,0.006133714986710284
1.153133053302005e-32,0.674878592079062,0.517,0.087,2.5101400304278043e-28,12,Kcnh5,0.024599174564462176,60,0.006133714986710284
2.1351067570646166e-32,0.6126228404851283,0.55,0.095,4.647700388778258e-28,12,Nfib,0.02175483835617432,60,0.006133714986710284
1.2928593851619934e-31,0.2451894453827995,0.183,0.012,2.8142963096206273e-27,12,Eya2,0.022934813179846813,60,0.006133714986710284
4.41319591165268e-31,0.5264345796100984,0.467,0.073,9.606644860485551e-27,12,Lypd1,0.02065675131661307,60,0.006133714986710284
8.619080967482036e-30,0.3856632663928584,0.3,0.033,1.8762015450014896e-25,12,Lrrk2,0.021504986880886506,60,0.006133714986710284
1.0376460325394849e-27,0.22633130286413017,0.167,0.011,2.2587478836319505e-23,12,Gm42695,0.021076184965879673,60,0.006133714986710284
2.3019302758995207e-26,0.3494504099292942,0.283,0.033,5.010841824578075e-22,12,Gdpd5,0.018381529341460243,60,0.006133714986710284
2.3894594276850767e-25,1.150916123076843,0.883,0.41,5.2013752821848745e-21,12,Plcb1,0.015203518707983091,60,0.006133714986710284
3.267408663111467e-25,1.1577005225100558,0.933,0.395,7.112495177861041e-21,12,Epha6,0.016772753688669435,60,0.006133714986710284
3.958529480143878e-25,0.8169413081479369,0.683,0.186,8.616926972377195e-21,12,9630028H03Rik,0.01840018577456424,60,0.006133714986710284
4.798150423768446e-25,0.13084116116433583,0.1,0.005,1.0444613842459152e-20,12,Gm9989,0.016050847822245248,60,0.006133714986710284
1.4925067289081602e-24,0.8290127343170759,0.817,0.26,3.248888647487283e-20,12,Grin2a,0.015978407843379148,60,0.006133714986710284
6.260803570785816e-23,0.6771408997672516,0.65,0.178,1.3628517212886564e-18,12,Sphkap,0.015166870984612193,60,0.006133714986710284
1.0574240749505668e-22,0.13025043742145714,0.1,0.005,2.3018007263523933e-18,12,Kcnh3,0.015978381200751235,60,0.006133714986710284
3.92362633929973e-22,0.7752128029527242,0.717,0.226,8.540949815387652e-18,12,Arpp21,0.015085344936892483,60,0.006133714986710284
1.1939301046991967e-21,0.5494492450760671,0.483,0.105,2.5989470519092118e-17,12,Chn2,0.01550275931721473,60,0.006133714986710284
5.898005956304237e-21,1.0871544590426,0.8,0.315,1.2838779365683063e-16,12,Schip1,0.016935353900440653,60,0.006133714986710284
9.6230970742016e-21,0.22427889620028776,0.15,0.012,2.0947557711122044e-16,12,Col6a1,0.017195785335331813,60,0.006133714986710284
1.0929867917814624e-20,0.23598491898796128,0.183,0.018,2.379213648349887e-16,12,G630016G05Rik,0.014715886381379717,60,0.006133714986710284
2.533912253759536e-20,0.823648868540204,0.75,0.254,5.515820193983758e-16,12,Cacna2d3,0.014917403766000053,60,0.006133714986710284
3.17853051851065e-20,0.21916061741131776,0.167,0.015,6.919025232693983e-16,12,Dnajc5b,0.014966192233772263,60,0.006133714986710284
5.070082441374409e-20,0.21522460061089468,0.183,0.019,1.1036555458383813e-15,12,Adamts9,0.012714901240235143,60,0.006133714986710284
9.923335554686996e-20,1.3292712987581097,0.883,0.528,2.160111683544265e-15,12,Phactr1,0.01363527811754673,60,0.006133714986710284
1.8688283421560325e-19,0.5640960210404684,0.4,0.081,4.068065535205251e-15,12,Rgs6,0.017086440583701533,60,0.006133714986710284
3.721570994811754e-19,0.16492752206823771,0.133,0.011,8.101115741506225e-15,12,Gpr39,0.012231386276319558,60,0.006133714986710284
4.146802321914336e-19,1.0586872733169976,0.817,0.354,9.026759294343126e-15,12,Pde4b,0.014986840275635757,60,0.006133714986710284
6.384860820140184e-19,0.3751971095251806,0.35,0.064,1.3898565033281152e-14,12,2010300C02Rik,0.012585519480980358,60,0.006133714986710284
2.348946986939619e-18,0.4303203935272863,0.433,0.096,5.1131878011701636e-14,12,Lrtm1,0.01190507631346574,60,0.006133714986710284
3.635544480170294e-18,0.7369189915675933,0.567,0.166,7.913853224434699e-14,12,Vwc2l,0.015438969593234634,60,0.006133714986710284
7.712463394688058e-18,0.2506784478392602,0.233,0.032,1.6788490317556966e-13,12,Meis1,0.011195578296848988,60,0.006133714986710284
3.543418261667703e-17,0.6377109089532547,0.7,0.242,7.713312871998257e-13,12,Olfm3,0.011314363105804342,60,0.006133714986710284
3.701336031280655e-17,0.2548358667430734,0.233,0.034,8.057068272891732e-13,12,Rprml,0.010711767763924634,60,0.006133714986710284
1.0426028824607736e-16,0.8661898726662252,0.833,0.379,2.269537954540612e-12,12,Trpm3,0.01167730127218156,60,0.006133714986710284
1.1527301988584181e-16,0.2890647978731823,0.183,0.022,2.509263096875004e-12,12,Dleu2,0.014748478098211658,60,0.006133714986710284
1.3448197717348402e-16,0.9721896351886266,0.95,0.588,2.9274036791124002e-12,12,Robo1,0.009634315354620473,60,0.006133714986710284
2.2417599063647646e-16,0.5365149871651764,0.417,0.103,4.879862964174819e-12,12,Dlx6os1,0.01332306909944828,60,0.006133714986710284
5.527869095331611e-16,0.3928666746577567,0.383,0.087,1.2033065446717849e-11,12,Gucy1a1,0.010608361338836343,60,0.006133714986710284
1.2998106973577749e-15,0.16170165519930138,0.133,0.013,2.8294279260084043e-11,12,Smad3,0.010147202935457789,60,0.006133714986710284
1.3100914329402772e-15,0.7101873217540752,0.7,0.267,2.8518070312243953e-11,12,Etl4,0.011420451809626316,60,0.006133714986710284
1.5829724404610844e-15,0.20854342770370937,0.183,0.024,3.4458144083956885e-11,12,Slco5a1,0.009753487852632083,60,0.006133714986710284
1.831937088984525e-15,0.7413280092859698,0.65,0.253,3.9877606553015137e-11,12,Pex5l,0.011682259163662233,60,0.006133714986710284
2.341882961307713e-15,0.4171365622082675,0.417,0.105,5.0978108301746286e-11,12,Cpne5,0.010161284367254582,60,0.006133714986710284
2.464061764639082e-15,1.1688866110539309,0.85,0.521,5.3637696492663535e-11,12,Dlgap1,0.011697072409574887,60,0.006133714986710284
2.848034390794768e-15,0.14443490644252605,0.117,0.01,6.199601261882049e-11,12,Gm10115,0.010365293837932252,60,0.006133714986710284
3.109096645948405e-15,0.6993070083343793,0.883,0.434,6.767881578900487e-11,12,Samd12,0.008726949174387691,60,0.006133714986710284
3.326347324682212e-15,0.29674663775061555,0.25,0.042,7.240792856368238e-11,12,C79798,0.010834281543016893,60,0.006133714986710284
3.3733812175536912e-15,0.2674693186933948,0.233,0.037,7.343176234370875e-11,12,Peli2,0.010331223580359015,60,0.006133714986710284
8.320004085780271e-15,0.5143707043017709,0.617,0.212,1.8110984893926488e-10,12,Sipa1l1,0.009182250163590594,60,0.006133714986710284
1.0260999740521608e-14,0.8270980525942329,1,0.853,2.2336144235167435e-10,12,Dlg2,0.005947460399385858,60,0.006133714986710284
1.1227721237862706e-14,0.14370067311155302,0.117,0.011,2.444050359057954e-10,12,Plscr4,0.00937509270499714,60,0.006133714986710284
1.1483761371691272e-14,0.8104737051261123,0.733,0.327,2.4997851753897557e-10,12,Inpp4b,0.011143426249250922,60,0.006133714986710284
1.3256616683282334e-14,0.5277192529626671,0.567,0.189,2.8857003196168984e-10,12,Mctp1,0.009710638472017998,60,0.006133714986710284
1.414745001441006e-14,0.22510317301835303,0.183,0.025,3.079616919136782e-10,12,Lmo7,0.010106860927178557,60,0.006133714986710284
1.598514536415799e-14,0.14267337381722056,0.117,0.011,3.4796464428699117e-10,12,Col12a1,0.009308071264445722,60,0.006133714986710284
1.6085708491661832e-14,0.36041542068605015,0.35,0.079,3.501537024464948e-10,12,Bcl11b,0.00979417612096495,60,0.006133714986710284
2.078775730827011e-14,0.7852737806139092,0.767,0.353,4.5250790108642375e-10,12,Tmeff2,0.01046562929768445,60,0.006133714986710284
2.5032394930621308e-14,0.5694065966415915,0.6,0.201,5.449051728497645e-10,12,Ntng1,0.010425605299558889,60,0.006133714986710284
2.9487379081098114e-14,0.546651409873949,0.633,0.227,6.418812678373438e-10,12,Elmo1,0.00935000659622618,60,0.006133714986710284
