term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.np,EffectType
Sex,Male - Female,-1.1245269946603797e-12,2.9270144597539508e-8,-3.841890807587295e-5,0.9999693461464109,4.422484039153627e-5,-5.736955376045172e-8,5.73673047064624e-8,1.2521167522458392e-12,0,705,Male,Sub,Nxph4,MER
Status,Sub - Dom,-3.260515137629059e-4,3.259983788463043e-4,-1.0001629913522565,0.3172316360199604,1.6563914434758396,-9.649965953201064e-4,3.1289356779429456e-4,3.2605151613954966e-4,1,1123,Female,Dom,Nxph4,MER
Status,Sub - Dom,-3.260515137629059e-4,3.259983788463043e-4,-1.0001629913522565,0.3172316360199604,1.6563914434758396,-9.649965953201064e-4,3.1289356779429456e-4,3.2605151613954966e-4,0,1119,Female,Dom,Nxph4,MER
Status,Sub - Dom,-3.260515137629059e-4,3.259983788463043e-4,-1.0001629913522565,0.3172316360199604,1.6563914434758396,-9.649965953201064e-4,3.1289356779429456e-4,3.2605151613954966e-4,0,825,Female,Dom,Nxph4,MER
Status,Sub - Dom,-3.260515137629059e-4,3.259983788463043e-4,-1.0001629913522565,0.3172316360199604,1.6563914434758396,-9.649965953201064e-4,3.1289356779429456e-4,2.376643746906219e-12,0,377,Female,Sub,Nxph4,MER
Status,Sub - Dom,-3.260515137629059e-4,3.259983788463043e-4,-1.0001629913522565,0.3172316360199604,1.6563914434758396,-9.649965953201064e-4,3.1289356779429456e-4,2.376643746906219e-12,0,456,Female,Sub,Nxph4,MER
Status,Sub - Dom,-3.260515137629059e-4,3.259983788463043e-4,-1.0001629913522565,0.3172316360199604,1.6563914434758396,-9.649965953201064e-4,3.1289356779429456e-4,2.376643746906219e-12,0,470,Female,Sub,Nxph4,MER
Status,Sub - Dom,-0.0020463847190753033,8.345778163777246e-4,-2.4519998961356557,0.014206470295250385,6.137308039141556,-0.0036821271814717256,-4.1064225667888097e-4,0.00204638472032742,1,767,Male,Dom,Nxph4,MER
Status,Sub - Dom,-0.0020463847190753033,8.345778163777246e-4,-2.4519998961356557,0.014206470295250385,6.137308039141556,-0.0036821271814717256,-4.1064225667888097e-4,0.00204638472032742,1,1261,Male,Dom,Nxph4,MER
Status,Sub - Dom,-0.0020463847190753033,8.345778163777246e-4,-2.4519998961356557,0.014206470295250385,6.137308039141556,-0.0036821271814717256,-4.1064225667888097e-4,0.00204638472032742,4,904,Male,Dom,Nxph4,MER
Status,Sub - Dom,-0.0020463847190753033,8.345778163777246e-4,-2.4519998961356557,0.014206470295250385,6.137308039141556,-0.0036821271814717256,-4.1064225667888097e-4,1.2521167522458392e-12,0,864,Male,Sub,Nxph4,MER
Status,Sub - Dom,-0.0020463847190753033,8.345778163777246e-4,-2.4519998961356557,0.014206470295250385,6.137308039141556,-0.0036821271814717256,-4.1064225667888097e-4,1.2521167522458392e-12,0,911,Male,Sub,Nxph4,MER
Status,Sub - Dom,-0.0020463847190753033,8.345778163777246e-4,-2.4519998961356557,0.014206470295250385,6.137308039141556,-0.0036821271814717256,-4.1064225667888097e-4,1.2521167522458392e-12,0,705,Male,Sub,Nxph4,MER
