term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,predicted,Freq,total.neuron.count,Sex,Status,neuron.genes,EffectType
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.11918649270913291,0,470,Female,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.11918649270913291,9,470,Female,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.11918649270913291,1,470,Female,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.11918649270913291,15,470,Female,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.11918649270913291,6,470,Female,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.11918649270913291,5,470,Female,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.11918649270913291,17,470,Female,Sub,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,88,767,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,468,767,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,0,767,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,20,767,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,1,767,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,59,767,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,36,767,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,32,767,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,110,767,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,4,767,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,157,1261,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,779,1261,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,1,1261,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,19,1261,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,2,1261,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,52,1261,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,21,1261,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,55,1261,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,210,1261,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,95,904,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,582,904,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,0,904,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,30,904,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,3,904,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,46,904,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,39,904,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,33,904,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,138,904,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.02778254721403013,0.0023541832603788623,11.801352801038542,3.8408658835138735e-32,104.36026744809745,0.023168432810680484,0.03239666161737978,0.10525238744884044,4,904,Male,Dom,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,379,864,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,784,864,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,0,864,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,10,864,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,1,864,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,33,864,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,20,864,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,23,864,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,87,864,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,450,911,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,824,911,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,0,911,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,39,911,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,1,911,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,34,911,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,20,911,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,25,911,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,95,911,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,3,911,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,323,705,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,638,705,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,0,705,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,21,705,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,33,705,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,17,705,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,14,705,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,87,705,Male,Sub,Nr3c1,MER
Sex,Male - Female,0.04065221696828651,0.0036703978324746913,11.075697737342434,1.6459301835299901e-28,92.29508351550415,0.03345836940770224,0.04784606452887078,0.15983870967741942,2,705,Male,Sub,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,125,1123,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,606,1123,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,0,1123,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,34,1123,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,20,1123,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,9,1123,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,14,1123,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,55,1123,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,165,1119,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,616,1119,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,0,1119,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,20,1119,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,17,1119,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,6,1119,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,12,1119,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,39,1119,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,2,1119,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,114,825,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,464,825,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,0,825,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,9,825,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,10,825,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,2,825,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,13,825,Female,Dom,Nr3c1,MER
Status,Sub - Dom,0.0417166524743226,0.003222903135309051,12.943812061023145,2.54672165682251e-38,124.88462631641212,0.03539987840345564,0.048033426545189564,0.07746984023481031,24,825,Female,Dom,Nr3c1,MER
